from date,PM2.5,PM10,NO2,NOx,NO,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,RF,SR,to date,station
18-May-2020 - 00:00,50.73,113.16,17.71,12.31,4.95,22.56,8.31,0.88,85.66,4.32,1.79,3.82,10.02,10.35,0.74,223.33,33.23,24.7,0.0,,19-May-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
19-May-2020 - 00:00,70.18,172.67,19.06,14.96,8.27,23.03,7.93,1.03,94.93,4.69,1.68,3.79,10.04,10.17,0.81,180.22,34.13,17.52,0.0,,20-May-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
20-May-2020 - 00:00,62.53,132.12,16.6,9.5,1.7,21.98,7.82,0.78,106.49,3.69,1.57,3.33,8.76,9.45,0.91,255.27,33.28,18.88,0.0,,21-May-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
21-May-2020 - 00:00,50.15,150.0,15.47,11.63,6.31,22.35,7.65,0.75,96.81,3.63,1.53,3.18,8.4,9.15,0.9,253.83,34.49,19.01,0.0,,22-May-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
22-May-2020 - 00:00,56.83,175.12,22.1,24.12,16.88,22.45,7.78,1.1,73.88,5.07,1.62,3.73,9.96,9.93,0.73,194.21,36.2,19.0,0.0,,23-May-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
23-May-2020 - 00:00,71.87,283.5,17.37,10.53,2.88,21.83,7.66,0.79,80.08,4.2,1.59,3.48,9.15,9.38,0.99,234.28,37.95,16.76,0.0,,24-May-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
24-May-2020 - 00:00,85.5,188.17,14.39,8.89,3.0,18.05,7.35,0.55,79.82,3.26,1.52,3.22,8.52,9.0,0.82,206.63,38.13,17.39,0.0,,25-May-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
25-May-2020 - 00:00,71.18,225.2,16.49,13.34,6.97,20.36,7.2,0.83,81.23,3.98,1.49,3.21,8.51,8.89,0.86,218.82,37.38,20.41,0.0,,26-May-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
26-May-2020 - 00:00,84.85,257.53,18.82,25.69,23.55,22.13,7.47,1.07,50.96,4.82,1.54,3.57,9.55,9.34,0.92,220.6,38.21,19.11,0.0,,27-May-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
27-May-2020 - 00:00,135.46,341.13,19.48,13.49,4.98,22.86,7.22,0.8,100.26,3.97,1.5,3.31,8.78,8.94,1.04,191.39,38.11,27.56,0.0,,28-May-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
28-May-2020 - 00:00,142.15,332.65,13.16,7.57,2.16,24.67,4.97,0.48,86.76,2.59,1.17,2.17,5.54,6.01,1.65,116.15,32.5,49.79,0.0,,29-May-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
29-May-2020 - 00:00,35.46,102.18,13.19,1.25,0.28,17.44,34.81,0.41,94.53,2.4,1.2,2.4,5.79,6.49,1.52,147.73,26.66,71.68,0.0,,30-May-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
30-May-2020 - 00:00,29.43,73.59,14.71,5.35,1.0,19.52,6.9,0.5,87.8,2.91,1.55,3.31,8.0,8.55,1.56,157.84,27.23,67.52,0.0,,31-May-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
31-May-2020 - 00:00,30.67,88.66,15.9,6.96,1.6,15.6,11.03,0.45,86.28,2.77,1.4,3.01,7.22,7.91,1.31,155.83,26.73,69.97,0.0,,01-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
01-Jun-2020 - 00:00,47.55,119.03,20.86,3.12,0.04,12.11,7.28,0.59,99.93,3.31,1.58,3.47,8.38,8.95,0.65,157.88,29.83,56.04,0.0,,02-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
02-Jun-2020 - 00:00,41.07,99.36,15.33,7.76,1.43,11.67,7.12,0.54,94.91,3.32,1.62,3.45,8.46,8.88,0.7,175.08,30.37,50.89,0.0,,03-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
03-Jun-2020 - 00:00,53.16,146.89,15.82,7.65,0.69,9.95,6.72,0.58,95.82,3.42,1.62,3.47,8.51,8.84,0.75,176.7,31.14,49.54,0.0,,04-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
04-Jun-2020 - 00:00,70.96,188.23,19.54,9.98,0.85,9.75,6.84,0.67,80.59,3.75,1.52,3.5,8.47,8.99,0.75,169.75,29.29,54.17,0.0,,05-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
05-Jun-2020 - 00:00,42.07,97.42,16.73,7.94,0.3,13.39,6.72,0.55,92.08,3.2,1.52,3.39,8.16,8.57,0.81,155.89,28.63,57.27,0.0,,06-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
06-Jun-2020 - 00:00,49.55,136.67,14.11,6.09,,10.74,6.32,0.54,97.32,3.23,1.48,3.19,7.68,8.23,0.81,124.85,29.78,60.23,0.0,,07-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
07-Jun-2020 - 00:00,52.1,116.16,13.62,5.76,,7.89,6.62,0.54,101.64,3.21,1.54,3.2,7.76,8.35,0.86,144.87,30.06,57.67,0.0,,08-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
08-Jun-2020 - 00:00,46.84,96.56,14.02,6.1,0.56,6.96,6.75,0.54,104.65,3.32,1.59,3.3,8.07,8.42,0.75,185.57,32.19,50.67,0.0,,09-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
09-Jun-2020 - 00:00,67.34,149.23,14.26,5.96,,6.37,6.38,0.67,103.9,3.49,1.62,3.35,8.3,8.35,0.78,160.22,34.79,43.28,0.0,,10-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
10-Jun-2020 - 00:00,52.61,129.57,14.77,7.96,3.87,5.75,6.5,0.62,75.58,3.33,1.54,3.32,8.32,8.34,0.82,179.78,34.4,42.26,0.0,,11-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
11-Jun-2020 - 00:00,47.72,134.64,13.29,5.91,0.91,5.39,6.38,0.54,84.01,3.14,1.48,3.24,8.07,8.17,0.73,183.91,34.83,45.95,0.0,,12-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
12-Jun-2020 - 00:00,79.93,193.2,13.34,5.27,,5.31,6.14,0.75,104.96,3.6,1.47,3.13,7.79,7.96,0.76,136.67,35.18,49.0,0.0,,13-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
13-Jun-2020 - 00:00,69.24,160.03,12.68,4.98,,4.87,6.24,0.71,86.72,3.69,1.37,3.06,7.43,7.86,0.84,143.22,30.87,57.65,0.0,,14-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
14-Jun-2020 - 00:00,79.7,186.22,14.19,6.2,1.27,5.04,6.29,0.76,85.1,3.89,1.4,3.26,7.91,8.03,0.67,154.0,34.18,52.79,0.0,,15-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
15-Jun-2020 - 00:00,58.38,134.25,12.86,4.98,,5.03,6.21,0.67,104.19,3.35,1.43,3.1,7.67,7.74,0.72,181.93,35.71,41.18,0.0,,16-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
16-Jun-2020 - 00:00,53.93,121.61,12.69,4.8,,4.72,6.06,0.65,104.76,3.48,1.36,3.01,7.38,7.52,0.81,125.68,35.24,44.4,0.0,,17-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
17-Jun-2020 - 00:00,53.97,106.15,9.62,2.03,0.64,3.71,5.98,0.62,99.12,2.86,1.18,2.56,6.25,6.45,0.91,112.99,33.13,56.33,0.0,,18-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
18-Jun-2020 - 00:00,51.66,149.42,4.54,2.13,0.61,1.38,6.13,0.58,93.87,3.16,1.34,2.93,7.22,7.39,0.82,143.13,35.65,46.6,0.0,,19-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
19-Jun-2020 - 00:00,72.02,282.26,9.89,5.23,0.58,4.43,5.6,0.56,74.61,2.99,1.26,2.76,6.78,7.02,0.9,149.81,35.75,50.17,0.0,,20-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
20-Jun-2020 - 00:00,53.53,204.31,10.78,5.68,0.61,4.04,5.42,0.5,74.32,2.76,1.18,2.64,6.35,6.84,0.83,169.16,32.14,54.04,0.0,,21-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
21-Jun-2020 - 00:00,49.62,126.48,11.14,4.77,0.6,4.0,6.0,0.52,96.88,3.0,1.23,2.77,6.7,7.22,0.72,138.34,32.16,54.16,0.0,,22-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
22-Jun-2020 - 00:00,50.19,94.81,9.73,3.77,0.02,4.36,6.02,0.55,119.32,2.98,1.29,2.69,6.51,6.94,0.75,154.1,32.3,56.57,0.0,,23-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
23-Jun-2020 - 00:00,45.21,100.09,9.0,5.0,1.62,4.22,5.25,0.53,69.78,2.77,1.19,2.57,6.2,6.57,0.82,101.97,30.47,69.47,0.0,,24-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
24-Jun-2020 - 00:00,46.15,93.22,8.2,6.14,2.31,4.11,5.3,0.5,67.72,2.68,1.14,2.46,5.89,6.38,0.79,110.61,31.08,62.9,0.0,,25-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
25-Jun-2020 - 00:00,41.52,118.87,8.9,3.04,1.95,3.73,5.49,0.52,74.38,2.6,1.13,2.48,5.96,6.32,0.71,214.02,32.27,62.33,0.0,,26-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
26-Jun-2020 - 00:00,60.19,183.66,10.25,6.42,1.86,3.91,5.53,0.66,55.04,3.17,1.18,2.78,6.62,6.97,0.76,212.95,32.13,64.66,0.0,,27-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
27-Jun-2020 - 00:00,43.36,176.72,10.56,5.02,1.59,3.29,5.07,0.45,35.52,2.36,1.03,2.42,5.75,6.2,0.87,245.57,32.89,56.57,0.0,,28-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
28-Jun-2020 - 00:00,56.95,293.92,10.62,7.16,3.2,3.49,5.16,0.51,33.87,2.75,1.14,2.69,6.49,6.65,0.82,230.52,35.87,48.94,0.0,,29-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
29-Jun-2020 - 00:00,43.66,167.82,9.89,5.9,1.71,2.98,4.96,0.41,60.82,2.57,1.08,2.46,5.96,6.18,0.89,206.07,34.19,50.16,0.0,,30-Jun-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
30-Jun-2020 - 00:00,52.64,142.68,11.43,7.9,2.62,3.2,5.08,0.48,79.63,2.6,1.05,2.38,5.59,5.97,0.77,133.65,31.74,67.09,0.0,,01-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
01-Jul-2020 - 00:00,74.3,174.12,11.58,8.01,2.44,3.26,4.76,0.66,85.73,2.91,1.11,2.42,5.69,5.93,0.76,129.93,33.37,62.66,0.0,,02-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
02-Jul-2020 - 00:00,83.58,189.06,11.53,7.64,2.13,3.37,4.88,0.7,99.5,3.13,1.17,2.5,5.85,5.98,0.61,149.0,35.14,55.95,0.0,,03-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
03-Jul-2020 - 00:00,84.24,193.33,11.93,8.06,2.28,3.5,4.73,0.7,89.89,3.17,1.16,2.49,5.87,5.88,0.9,155.38,34.84,56.53,0.0,,04-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
04-Jul-2020 - 00:00,60.96,122.32,10.88,7.49,2.26,3.21,4.42,0.55,81.33,2.64,1.04,2.27,5.28,5.49,0.88,123.01,32.5,64.97,0.0,,05-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
05-Jul-2020 - 00:00,44.26,81.01,4.15,1.68,1.71,1.4,3.67,0.49,86.78,2.16,0.92,1.99,4.51,4.91,0.93,96.65,30.78,64.88,0.0,,06-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
06-Jul-2020 - 00:00,64.45,111.28,0.12,0.67,1.46,0.02,4.82,0.57,67.97,2.63,1.01,2.32,5.37,5.57,0.67,117.89,31.41,71.89,0.0,,07-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
07-Jul-2020 - 00:00,30.56,61.04,8.3,2.97,2.1,2.61,4.48,0.38,40.2,2.42,0.96,2.3,5.29,5.58,0.73,95.9,29.77,74.22,0.0,,08-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
08-Jul-2020 - 00:00,36.53,72.36,10.19,6.49,1.73,3.19,4.44,0.41,44.08,2.34,0.9,2.21,5.04,5.33,0.87,135.33,29.46,82.77,0.0,,09-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
09-Jul-2020 - 00:00,41.32,91.62,12.27,7.57,1.87,3.13,4.52,0.51,54.47,4.02,1.01,2.62,6.16,5.95,0.76,206.92,31.75,73.08,0.0,,10-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
10-Jul-2020 - 00:00,35.74,107.43,10.3,6.63,2.07,3.24,3.38,0.37,55.16,2.45,0.98,2.07,4.84,4.7,0.85,251.28,33.64,59.4,0.0,,11-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
11-Jul-2020 - 00:00,30.55,82.2,6.67,8.52,2.7,11.17,3.41,0.4,75.94,2.14,1.04,1.93,4.6,4.48,0.94,152.94,31.9,63.99,0.0,,12-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
12-Jul-2020 - 00:00,29.85,67.43,3.66,11.9,5.15,14.39,3.18,0.41,58.76,1.86,0.91,1.67,3.83,3.85,0.94,205.39,30.59,65.34,0.0,,13-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
13-Jul-2020 - 00:00,32.62,128.59,3.92,13.36,5.85,14.83,3.34,0.43,52.35,1.89,1.03,1.83,4.23,4.17,0.75,251.35,31.66,62.92,0.0,,14-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
14-Jul-2020 - 00:00,44.47,144.97,4.57,16.09,7.34,15.16,3.28,0.44,64.22,2.11,1.14,2.04,4.73,4.83,0.69,199.82,33.83,57.61,0.0,,15-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
15-Jul-2020 - 00:00,67.83,165.78,3.25,8.24,4.84,22.89,3.27,0.39,47.35,1.87,0.77,1.23,2.77,2.83,0.79,122.74,32.27,68.17,0.0,,16-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
16-Jul-2020 - 00:00,43.07,104.14,3.15,9.29,3.27,21.28,3.28,0.51,12.74,5.03,0.18,9.59,13.66,14.23,0.74,119.21,31.77,68.48,0.0,,17-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
17-Jul-2020 - 00:00,54.92,112.6,2.9,9.13,3.57,28.69,3.74,0.55,66.96,4.45,0.18,8.18,14.31,15.76,0.8,113.22,32.44,69.62,0.0,,18-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
18-Jul-2020 - 00:00,52.98,124.77,3.16,10.01,3.96,31.25,4.26,0.61,67.76,4.77,0.22,9.02,16.67,19.48,0.81,114.88,32.15,71.9,0.0,,19-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
19-Jul-2020 - 00:00,27.05,71.44,2.99,9.44,3.72,39.46,4.92,0.56,48.12,4.68,0.19,9.07,17.14,20.11,0.74,205.36,29.85,74.39,0.0,,20-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
20-Jul-2020 - 00:00,21.63,68.21,6.71,8.87,1.66,22.57,2.56,0.37,67.13,2.25,0.06,1.63,3.0,3.22,0.78,235.99,29.19,75.63,0.0,,21-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
21-Jul-2020 - 00:00,27.45,89.89,2.5,0.61,0.97,6.91,2.22,0.4,43.51,2.6,0.1,3.8,6.48,7.53,0.96,129.55,27.2,86.83,0.0,,22-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
22-Jul-2020 - 00:00,19.97,56.44,10.62,4.58,2.41,40.65,3.3,0.5,26.02,4.06,0.24,8.34,14.16,16.52,0.88,221.83,26.47,90.5,0.0,,23-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
23-Jul-2020 - 00:00,37.29,109.16,9.61,7.61,6.66,49.53,3.82,0.58,45.56,4.42,0.3,32.91,16.16,18.6,0.64,198.0,29.09,76.43,0.0,,24-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
24-Jul-2020 - 00:00,61.78,145.71,7.33,5.19,4.9,22.7,9.44,0.71,50.36,5.08,0.21,113.29,14.38,16.37,0.61,141.84,29.18,80.42,0.0,,25-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
25-Jul-2020 - 00:00,43.45,114.21,9.16,4.63,2.55,35.6,9.41,0.57,38.09,4.44,0.15,102.16,14.03,16.22,0.7,123.4,30.13,81.03,0.0,,26-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
26-Jul-2020 - 00:00,51.72,137.63,9.74,5.71,3.18,26.32,39.42,0.62,47.97,5.14,0.15,106.44,14.82,16.99,0.66,137.48,31.54,74.36,0.0,,27-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
27-Jul-2020 - 00:00,41.06,113.48,9.68,6.22,3.41,21.24,4.02,0.55,45.36,4.58,0.24,72.91,14.53,15.04,0.85,262.65,32.51,67.71,0.0,,28-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
28-Jul-2020 - 00:00,28.71,93.35,11.95,8.38,4.61,19.43,4.08,0.49,37.34,3.84,0.27,7.81,14.44,12.63,0.88,259.41,33.31,63.22,0.0,,29-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
29-Jul-2020 - 00:00,28.44,122.68,14.19,12.99,8.91,34.45,3.52,0.31,34.8,2.43,0.06,2.35,4.24,4.01,0.86,169.45,34.18,62.45,0.0,,30-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
30-Jul-2020 - 00:00,19.4,62.99,10.11,9.09,9.76,35.61,10.66,0.42,38.63,3.27,0.15,4.77,9.05,10.04,0.83,194.02,35.24,57.34,0.0,,31-Jul-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
31-Jul-2020 - 00:00,52.91,114.0,8.94,6.93,5.44,36.01,6.05,0.56,32.66,3.82,0.16,5.54,10.15,11.28,0.73,129.44,29.87,79.62,0.0,,01-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
01-Aug-2020 - 00:00,52.96,114.8,7.72,5.77,4.45,26.15,6.78,0.65,20.35,4.32,0.16,8.92,14.37,14.49,0.78,153.83,29.19,85.98,0.0,,02-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
02-Aug-2020 - 00:00,35.76,84.06,8.0,4.91,3.94,18.6,5.7,0.51,0.45,3.58,0.16,6.7,12.86,13.09,0.8,235.29,31.65,73.07,0.0,,03-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
03-Aug-2020 - 00:00,31.34,71.29,7.87,3.67,2.83,19.25,5.38,0.52,4.24,3.09,0.13,5.24,9.84,10.6,0.92,228.94,31.47,67.94,0.0,,04-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
04-Aug-2020 - 00:00,28.75,85.6,6.94,5.72,4.9,25.16,6.14,0.44,21.64,3.8,0.16,6.45,12.55,13.63,0.8,190.11,32.64,63.53,0.0,,05-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
05-Aug-2020 - 00:00,46.56,138.51,9.05,7.26,5.11,18.6,6.55,0.76,15.97,5.58,0.26,8.21,15.68,16.81,0.58,154.26,30.64,80.05,0.0,,06-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
06-Aug-2020 - 00:00,27.2,69.86,7.42,4.87,4.92,16.91,6.98,0.55,15.59,3.99,0.16,6.55,12.53,14.0,0.58,145.1,31.17,72.74,0.0,,07-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
07-Aug-2020 - 00:00,36.59,69.26,7.05,4.52,4.5,17.38,6.07,0.44,15.98,2.61,0.08,4.46,8.43,9.86,0.95,129.84,30.22,76.66,0.0,,08-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
08-Aug-2020 - 00:00,62.5,131.28,3.06,2.63,3.25,3.26,6.24,0.6,16.79,2.45,0.1,3.79,7.22,7.88,0.66,180.84,31.35,75.26,0.0,,09-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
09-Aug-2020 - 00:00,33.59,79.46,3.01,2.94,3.66,3.28,6.93,0.59,16.16,4.83,0.22,8.27,15.53,17.74,0.74,217.46,32.31,71.13,0.0,,10-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
10-Aug-2020 - 00:00,46.32,103.82,3.0,2.82,3.56,3.28,6.02,0.57,16.0,5.65,4.75,11.74,16.56,16.41,0.8,132.23,31.6,74.77,0.0,,11-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
11-Aug-2020 - 00:00,51.36,105.31,4.31,4.2,4.26,14.79,6.57,0.5,19.65,5.59,16.23,9.49,14.45,14.89,0.73,176.4,30.88,80.04,0.0,,12-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
12-Aug-2020 - 00:00,27.3,73.49,5.62,4.37,4.15,33.11,6.2,0.41,19.74,4.94,0.17,9.21,15.21,16.6,0.84,242.55,32.61,71.36,0.0,,13-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
13-Aug-2020 - 00:00,18.75,50.22,7.4,5.49,4.31,27.78,6.65,0.3,18.68,5.72,0.18,9.85,16.1,17.28,0.8,136.74,36.31,57.31,0.0,,14-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
14-Aug-2020 - 00:00,34.15,86.74,7.12,6.52,5.45,18.25,5.89,0.31,18.98,5.99,0.14,9.14,15.21,16.03,0.62,110.09,32.78,71.51,0.0,,15-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
15-Aug-2020 - 00:00,48.91,144.02,5.67,4.85,4.3,12.48,5.19,0.51,20.43,4.39,0.08,5.93,10.26,10.42,0.87,133.21,29.13,86.42,0.0,,16-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
16-Aug-2020 - 00:00,34.73,119.51,5.72,4.93,4.37,10.13,5.56,0.49,18.66,4.74,0.12,6.52,11.79,12.45,0.93,141.53,30.36,87.01,0.0,,17-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
17-Aug-2020 - 00:00,42.45,165.13,6.83,5.38,4.41,13.33,4.85,0.48,18.67,4.93,0.12,6.71,11.22,11.34,0.95,132.23,30.21,87.84,0.0,,18-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
18-Aug-2020 - 00:00,37.67,127.32,7.02,5.65,5.27,18.39,5.94,0.54,19.3,3.82,0.02,3.54,6.02,6.62,0.82,184.18,29.71,86.33,0.0,,19-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
19-Aug-2020 - 00:00,32.13,187.47,7.82,6.04,5.66,15.19,5.73,0.58,20.38,5.47,0.08,8.61,14.67,16.96,0.74,148.83,26.41,98.19,0.0,,20-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
20-Aug-2020 - 00:00,27.73,376.92,7.12,5.23,4.88,10.61,5.92,0.52,20.26,4.58,0.06,6.78,11.75,12.57,0.78,116.91,26.41,96.98,0.0,,21-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
21-Aug-2020 - 00:00,20.53,88.79,7.45,5.9,4.45,11.97,4.16,0.53,20.95,4.7,0.08,7.39,12.36,12.19,0.53,136.64,29.05,81.16,0.0,,22-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
22-Aug-2020 - 00:00,18.94,67.65,6.52,5.48,4.54,12.81,1.97,0.41,20.73,4.25,0.07,5.9,10.11,10.17,0.62,101.89,28.29,83.19,0.0,,23-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
23-Aug-2020 - 00:00,21.34,65.78,5.68,4.76,4.19,10.9,1.97,0.38,20.77,4.38,0.07,5.25,8.96,8.93,0.73,108.13,28.53,80.13,0.0,,24-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
24-Aug-2020 - 00:00,27.09,70.67,5.77,12.44,13.71,10.52,2.81,0.48,20.23,4.92,0.09,6.06,10.55,10.63,1.03,131.59,28.72,82.88,0.0,,25-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
25-Aug-2020 - 00:00,25.34,72.82,6.23,9.0,9.12,9.96,2.41,0.49,20.42,4.69,0.09,6.11,10.45,10.5,1.0,149.66,27.94,88.95,0.0,,26-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
26-Aug-2020 - 00:00,20.11,85.65,6.64,7.34,6.78,10.35,2.29,0.49,20.33,4.55,0.08,6.59,10.81,9.95,0.68,221.49,29.12,80.91,0.0,,27-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
27-Aug-2020 - 00:00,28.0,93.8,6.63,7.08,6.46,10.36,2.49,0.51,20.2,5.32,0.08,6.27,11.52,11.42,0.74,187.57,31.34,70.16,0.0,,28-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
28-Aug-2020 - 00:00,37.2,132.63,10.94,9.96,7.25,15.63,1.8,0.53,25.95,4.46,0.05,4.85,8.49,8.59,0.72,173.7,29.04,81.97,0.0,,29-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
29-Aug-2020 - 00:00,39.83,98.05,7.01,6.84,5.94,30.24,1.95,0.56,20.57,4.47,0.04,6.5,9.81,9.33,0.58,131.63,29.82,79.0,0.0,,30-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
30-Aug-2020 - 00:00,29.49,71.38,5.62,4.63,4.06,18.83,2.61,0.44,20.17,3.91,0.04,5.77,9.66,9.84,0.86,95.4,27.75,86.87,0.0,,31-Aug-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
31-Aug-2020 - 00:00,17.1,48.94,5.52,5.54,4.18,19.73,1.81,0.32,20.54,3.14,0.04,6.12,9.05,9.02,1.13,141.51,27.64,85.99,0.0,,01-Sep-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
01-Sep-2020 - 00:00,20.75,69.33,5.36,7.23,4.9,11.8,1.84,0.38,20.55,8.52,42.47,6.55,10.0,7.75,1.03,170.45,29.01,76.46,0.0,,02-Sep-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
02-Sep-2020 - 00:00,25.26,79.37,6.6,7.99,4.6,13.42,2.2,0.44,20.37,5.39,110.98,7.09,12.11,7.25,0.69,186.29,29.86,75.62,0.0,,03-Sep-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
03-Sep-2020 - 00:00,47.32,120.93,7.23,7.87,3.64,12.24,1.79,0.49,21.03,5.01,98.83,5.73,10.11,5.65,0.69,130.37,30.24,78.41,0.0,,04-Sep-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
04-Sep-2020 - 00:00,48.79,119.69,7.09,8.74,4.66,14.94,1.96,0.5,20.5,5.12,26.74,8.19,10.43,5.94,0.84,142.65,29.88,79.61,0.0,,05-Sep-2020 - 00:00,"Sector-51, Gurugram - HSPCB"
