from date,PM2.5,PM10,NO2,NOx,NO,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,RF,SR,to date,station
07-May-2020 - 00:00,26.25,47.1,11.96,56.33,44.37,44.37,3.74,0.24,29.71,0.55,0.39,0.0,0.0,0.0,1.03,90.01,30.23,86.82,0.08,232.04,08-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
08-May-2020 - 00:00,17.96,36.31,11.4,56.28,44.88,44.88,3.28,0.21,23.44,0.56,0.4,0.0,0.0,0.0,0.94,116.49,29.52,87.12,0.15,254.48,09-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
09-May-2020 - 00:00,21.86,42.62,13.42,59.61,46.18,46.18,2.97,0.37,25.98,0.55,0.38,0.0,0.0,0.0,1.14,170.43,30.32,87.08,0.13,272.3,10-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
10-May-2020 - 00:00,21.12,39.46,9.23,53.2,43.97,43.97,3.7,0.17,29.53,0.56,0.38,0.0,0.0,0.0,1.04,153.78,31.07,84.22,0.15,241.43,11-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
11-May-2020 - 00:00,16.32,34.91,12.27,57.68,45.41,45.41,3.38,0.35,25.04,0.55,0.39,0.0,0.0,0.0,0.84,182.48,30.15,86.37,0.0,247.07,12-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
12-May-2020 - 00:00,25.54,51.6,13.28,34.58,37.91,37.91,3.19,0.44,25.65,0.56,0.38,0.0,0.0,0.0,0.97,141.15,30.54,89.95,0.35,211.13,13-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
13-May-2020 - 00:00,16.12,32.66,11.86,8.29,2.26,2.37,3.47,0.4,25.5,0.57,0.38,0.0,0.0,0.0,0.82,152.84,30.64,84.61,0.01,249.01,14-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
14-May-2020 - 00:00,22.05,41.64,12.95,18.51,5.56,5.57,2.94,0.36,29.12,0.57,0.39,0.0,0.0,0.0,1.13,200.87,30.28,86.99,0.12,285.53,15-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
15-May-2020 - 00:00,21.92,46.75,13.48,19.92,6.43,6.43,3.34,0.4,31.14,0.56,0.39,0.0,0.0,0.0,1.63,220.85,30.69,83.16,0.38,261.14,16-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
16-May-2020 - 00:00,18.17,37.32,12.78,17.81,5.03,5.03,3.29,0.44,46.03,0.56,0.4,0.0,0.0,0.0,1.85,241.26,30.22,86.86,0.02,237.35,17-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
17-May-2020 - 00:00,22.72,42.99,8.78,12.27,3.48,3.48,4.78,0.18,52.16,0.56,0.39,0.0,0.0,0.0,1.87,239.68,30.95,91.4,0.05,215.41,18-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
18-May-2020 - 00:00,20.77,37.91,12.8,18.19,5.39,5.39,3.09,0.41,51.39,0.56,0.38,0.0,0.0,0.0,2.03,239.32,28.14,95.86,0.22,184.69,19-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
19-May-2020 - 00:00,29.58,60.83,11.59,17.09,5.5,5.5,3.35,0.32,37.75,0.56,0.39,0.0,0.0,0.0,2.12,236.54,30.14,89.74,0.04,216.25,20-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
20-May-2020 - 00:00,26.72,55.08,12.74,19.22,6.48,6.4,3.05,0.35,27.26,0.55,0.39,0.0,0.0,0.0,1.97,235.27,31.61,87.21,0.0,249.23,21-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
21-May-2020 - 00:00,14.52,29.98,12.21,17.29,5.07,5.07,3.48,0.35,30.16,0.55,0.38,0.0,0.0,0.0,0.81,163.71,29.03,94.51,0.17,184.09,22-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
22-May-2020 - 00:00,15.01,32.68,12.54,18.47,5.94,5.94,3.44,0.42,34.78,0.55,0.39,0.0,0.0,0.0,1.94,210.26,30.62,87.87,0.24,230.24,23-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
23-May-2020 - 00:00,19.26,40.65,12.11,18.48,6.37,6.37,3.25,0.36,22.93,0.56,0.39,0.0,0.0,0.0,2.03,236.98,32.04,88.96,0.0,229.88,24-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
24-May-2020 - 00:00,21.69,41.7,8.29,12.11,3.82,3.82,3.46,0.28,30.21,0.56,0.39,0.0,0.0,0.0,2.41,233.69,32.21,87.62,0.0,245.45,25-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
25-May-2020 - 00:00,24.78,48.68,12.32,19.9,7.59,7.59,2.8,0.32,13.75,0.53,0.39,0.0,0.0,0.0,1.78,217.78,31.82,90.83,0.0,219.14,26-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
26-May-2020 - 00:00,24.05,42.17,14.68,21.35,6.67,6.67,3.39,0.51,20.81,0.56,0.39,0.0,0.0,0.0,1.51,223.64,31.84,87.39,0.0,230.44,27-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
27-May-2020 - 00:00,22.43,43.24,14.16,21.67,7.52,7.52,3.06,0.32,19.41,0.58,0.39,0.0,0.0,0.0,1.36,208.18,31.03,90.79,0.0,203.89,28-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
28-May-2020 - 00:00,24.47,45.53,13.92,20.37,6.45,6.45,4.13,0.41,20.61,0.56,0.38,0.0,0.0,0.0,1.43,197.88,30.31,89.93,0.03,220.95,29-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
29-May-2020 - 00:00,19.03,35.72,11.51,16.93,5.42,5.42,2.93,0.35,14.19,0.56,0.39,0.0,0.0,0.0,0.79,98.24,29.1,86.8,0.23,226.6,30-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
30-May-2020 - 00:00,16.83,33.49,10.45,15.45,4.99,4.99,4.45,0.21,20.63,0.56,0.39,0.0,0.0,0.0,0.78,145.41,30.95,86.62,0.0,205.3,31-May-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
31-May-2020 - 00:00,11.12,24.06,7.19,10.4,3.21,3.2,4.4,0.17,32.62,0.55,0.4,0.0,0.0,0.0,0.79,113.27,31.45,81.62,0.01,261.22,01-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
01-Jun-2020 - 00:00,10.63,23.49,9.81,14.75,4.94,4.94,3.04,0.31,20.33,0.58,0.39,0.0,0.0,0.0,0.84,129.41,29.2,87.04,0.41,213.55,02-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
02-Jun-2020 - 00:00,12.88,26.51,13.3,21.21,7.91,7.91,3.0,0.48,12.57,0.56,0.39,0.0,0.0,0.0,0.88,171.51,28.05,95.8,1.54,188.36,03-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
03-Jun-2020 - 00:00,11.73,27.23,9.4,14.14,4.73,4.73,3.67,0.24,14.01,0.57,0.4,0.0,0.0,0.0,0.76,102.0,30.03,89.6,0.09,238.82,04-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
04-Jun-2020 - 00:00,16.68,33.95,10.86,18.65,7.95,7.79,3.4,0.27,8.78,0.54,0.38,0.0,0.0,0.0,0.99,158.83,30.11,92.92,0.04,221.27,05-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
05-Jun-2020 - 00:00,16.73,35.91,11.63,19.47,7.83,7.83,3.23,0.28,9.52,0.56,0.39,0.0,0.0,0.0,1.0,146.07,29.32,93.63,0.17,181.73,06-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
06-Jun-2020 - 00:00,8.75,22.01,8.89,12.95,4.06,4.06,2.75,0.18,26.17,0.55,0.38,0.0,0.0,0.0,0.66,133.31,26.01,,0.12,118.57,07-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
07-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,08-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
08-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,09-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
09-Jun-2020 - 00:00,29.62,48.96,11.88,18.22,6.35,6.35,3.94,0.2,20.26,0.57,0.4,0.0,0.0,0.0,2.29,235.06,30.72,83.31,0.0,148.81,10-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
10-Jun-2020 - 00:00,24.11,46.12,13.27,21.59,8.32,8.32,4.02,0.48,16.47,0.55,0.38,0.0,0.0,0.0,1.71,236.79,29.38,92.01,0.02,207.04,11-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
11-Jun-2020 - 00:00,25.18,46.33,16.32,24.98,8.54,8.5,3.27,0.58,15.46,0.56,0.38,0.0,0.0,0.0,1.49,200.41,28.92,92.21,0.0,194.64,12-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
12-Jun-2020 - 00:00,28.96,50.51,15.09,23.36,8.27,8.27,3.0,0.3,12.41,0.56,0.39,0.0,0.0,0.0,1.48,176.61,30.51,84.91,0.0,242.92,13-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
13-Jun-2020 - 00:00,27.16,47.47,13.21,20.33,7.12,7.12,3.55,0.22,11.99,0.55,0.39,0.0,0.0,0.0,1.32,200.38,29.94,82.93,0.07,262.65,14-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
14-Jun-2020 - 00:00,17.99,34.29,9.23,13.37,4.14,4.14,3.36,0.23,23.55,0.55,0.39,0.0,0.0,0.0,1.99,239.24,27.87,94.62,0.15,170.65,15-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
15-Jun-2020 - 00:00,27.27,50.49,13.19,19.73,6.54,7.62,2.78,0.37,22.25,0.55,0.38,0.0,0.0,0.0,2.13,238.5,31.5,81.49,0.0,312.11,16-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
16-Jun-2020 - 00:00,30.17,51.6,15.06,23.65,8.59,8.59,3.15,0.34,12.91,0.54,0.4,0.0,0.0,0.0,1.38,242.92,30.6,81.69,0.0,139.23,17-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
17-Jun-2020 - 00:00,33.27,58.0,15.07,25.02,9.95,9.95,3.66,0.37,10.35,0.55,0.39,0.0,0.0,0.0,1.12,222.44,30.1,92.01,0.1,214.14,18-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
18-Jun-2020 - 00:00,27.03,50.49,14.09,23.03,8.94,8.94,4.14,0.46,16.94,0.56,0.38,0.0,0.0,0.0,1.75,245.26,30.36,83.76,0.02,235.6,19-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
19-Jun-2020 - 00:00,21.03,42.02,12.6,19.89,7.29,7.29,3.22,0.21,19.67,0.55,0.39,0.0,0.0,0.0,2.03,235.83,29.01,87.76,0.03,202.99,20-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
20-Jun-2020 - 00:00,20.86,43.7,13.84,22.67,8.83,8.83,3.22,0.5,17.61,0.55,0.39,0.0,0.0,0.0,1.79,243.22,30.12,86.76,0.0,218.41,21-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
21-Jun-2020 - 00:00,16.26,31.47,9.98,15.4,5.43,5.43,3.44,0.24,19.23,0.55,0.39,0.0,0.0,0.0,1.77,242.61,29.0,91.23,0.03,186.4,22-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
22-Jun-2020 - 00:00,16.96,38.78,12.73,20.72,7.99,7.99,3.45,0.46,21.53,0.55,0.39,0.0,0.0,0.0,1.74,242.06,29.36,85.86,0.0,194.07,23-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
23-Jun-2020 - 00:00,31.49,58.93,15.79,24.32,8.53,8.53,3.29,0.63,23.68,0.54,0.39,0.0,0.0,0.0,1.6,239.16,30.23,82.49,0.0,214.69,24-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
24-Jun-2020 - 00:00,35.92,67.52,13.31,20.85,7.54,7.47,4.02,0.25,20.14,0.55,0.37,0.0,0.0,0.0,1.8,239.5,30.57,85.09,0.0,213.67,25-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
25-Jun-2020 - 00:00,29.83,55.74,15.3,22.8,8.44,7.58,3.94,0.34,24.11,0.56,0.4,0.0,0.0,0.0,1.45,230.05,29.8,86.89,0.0,227.31,26-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
26-Jun-2020 - 00:00,12.78,36.04,11.39,16.96,5.57,5.57,2.88,0.31,26.66,0.59,0.38,0.0,0.0,0.0,1.06,201.74,26.7,94.54,0.17,179.29,27-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
27-Jun-2020 - 00:00,16.05,32.93,13.23,21.56,8.33,8.33,2.16,0.43,11.16,0.48,0.36,0.0,0.0,0.0,0.91,178.06,26.48,98.78,0.0,163.3,28-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
28-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,29-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
29-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,30-Jun-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
30-Jun-2020 - 00:00,31.27,76.42,17.54,25.42,7.87,7.87,3.91,0.56,30.2,0.58,0.34,0.0,0.0,0.0,2.3,235.56,33.26,71.64,0.0,210.71,01-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
01-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,02-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
02-Jul-2020 - 00:00,23.21,49.13,14.33,21.99,7.66,7.66,4.47,0.38,21.59,0.54,0.38,0.0,0.0,0.0,1.99,239.46,29.97,85.81,0.0,187.75,03-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
03-Jul-2020 - 00:00,19.58,40.16,14.22,24.45,10.23,10.23,3.25,0.51,16.46,0.55,0.39,0.0,0.0,0.0,1.33,248.48,28.45,90.26,0.0,203.12,04-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
04-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,05-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
05-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,06-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
06-Jul-2020 - 00:00,24.23,36.73,9.18,13.15,3.98,3.98,4.96,0.17,21.54,0.58,0.41,0.0,0.0,0.0,1.14,254.37,26.8,92.43,0.0,129.64,07-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
07-Jul-2020 - 00:00,15.32,31.27,9.14,13.96,4.82,4.82,3.43,0.31,17.7,0.56,0.39,0.0,0.0,0.0,1.13,196.32,28.82,86.84,0.05,267.24,08-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
08-Jul-2020 - 00:00,18.86,37.4,8.96,12.86,3.92,3.84,4.25,0.17,25.14,0.57,0.39,0.0,0.0,0.0,1.89,233.73,29.86,81.86,0.0,159.09,09-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
09-Jul-2020 - 00:00,18.77,38.35,9.38,14.19,4.81,4.81,4.01,0.28,20.75,0.56,0.39,0.0,0.0,0.0,1.7,236.98,29.38,85.69,0.0,227.48,10-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
10-Jul-2020 - 00:00,11.89,27.44,8.46,12.19,3.72,3.64,4.16,0.25,34.75,0.54,0.38,0.0,0.0,0.0,2.33,235.56,32.39,68.01,0.0,430.82,11-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
11-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,12-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
12-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,13-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
13-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,14-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
14-Jul-2020 - 00:00,22.49,45.77,10.74,15.32,4.58,4.47,5.08,0.25,18.14,0.54,0.39,0.0,0.0,0.0,2.03,237.12,29.42,87.36,0.0,129.66,15-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
15-Jul-2020 - 00:00,21.32,40.41,10.96,17.04,6.08,6.08,3.04,0.34,15.54,0.56,0.39,0.0,0.0,0.0,1.53,239.07,29.36,90.06,0.0,249.18,16-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
16-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,17-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
17-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,18-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
18-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,19-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
19-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,20-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
20-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,21-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
21-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,22-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
22-Jul-2020 - 00:00,15.59,29.59,8.43,12.06,3.63,2.72,3.59,0.22,33.33,0.58,0.4,0.0,0.0,0.0,0.89,197.87,32.64,78.79,0.0,602.33,23-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
23-Jul-2020 - 00:00,12.64,25.71,9.36,13.6,4.24,4.14,4.02,0.18,28.56,0.52,0.36,0.0,0.0,0.0,0.93,175.78,33.37,72.85,0.0,387.19,24-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
24-Jul-2020 - 00:00,13.31,33.08,9.91,14.16,4.24,4.24,4.19,0.24,24.91,0.57,0.38,0.0,0.0,0.0,0.51,152.73,28.42,93.81,0.61,219.17,25-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
25-Jul-2020 - 00:00,18.94,44.0,12.22,17.15,4.98,4.93,4.52,0.29,25.01,0.56,0.4,0.0,0.0,0.0,1.33,182.17,30.38,83.37,0.0,196.54,26-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
26-Jul-2020 - 00:00,14.89,31.49,9.99,14.96,4.96,4.96,2.3,0.29,15.87,0.55,0.38,0.0,0.0,0.0,0.87,205.64,28.57,94.88,0.02,204.17,27-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
27-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,28-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
28-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,29-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
29-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,30-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
30-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,31-Jul-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
31-Jul-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,01-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
01-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,02-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
02-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,03-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
03-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,04-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
04-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,05-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
05-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,06-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
06-Aug-2020 - 00:00,23.9,54.68,12.1,20.3,8.2,8.2,3.81,0.45,16.98,0.63,0.39,0.0,0.0,0.0,2.65,229.36,29.86,91.23,0.0,328.96,07-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
07-Aug-2020 - 00:00,15.58,38.46,14.92,22.95,8.03,8.03,4.09,0.4,16.66,0.56,0.37,0.0,0.0,0.0,1.09,225.24,29.08,91.19,0.06,267.86,08-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
08-Aug-2020 - 00:00,14.28,32.52,12.01,18.2,6.19,6.19,5.36,0.41,23.98,0.56,0.39,0.0,0.0,0.0,2.14,234.18,27.77,91.88,0.48,231.47,09-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
09-Aug-2020 - 00:00,10.76,24.14,10.08,14.99,4.9,4.9,3.8,0.3,21.38,0.57,0.4,0.0,0.0,0.0,1.46,240.45,26.59,96.92,0.32,166.43,10-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
10-Aug-2020 - 00:00,17.96,38.43,12.47,19.41,6.93,6.93,4.16,0.45,22.8,0.56,0.39,0.0,0.0,0.0,1.54,231.67,27.53,91.4,0.02,184.67,11-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
11-Aug-2020 - 00:00,17.44,41.5,12.4,19.45,7.06,7.06,3.91,0.43,20.14,0.55,0.39,0.0,0.0,0.0,1.6,237.06,29.03,88.61,0.03,232.42,12-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
12-Aug-2020 - 00:00,16.58,42.76,10.64,16.63,5.98,5.98,3.25,0.33,21.51,0.55,0.39,0.0,0.0,0.0,2.2,235.81,29.63,85.51,0.0,244.8,13-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
13-Aug-2020 - 00:00,18.29,44.77,11.44,17.91,6.47,6.47,2.76,0.38,19.06,0.56,0.38,0.0,0.0,0.0,2.0,236.97,29.61,88.15,0.0,256.22,14-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
14-Aug-2020 - 00:00,18.97,47.66,12.16,19.18,7.02,6.98,3.87,0.39,19.41,0.56,0.39,0.0,0.0,0.0,1.79,239.84,29.77,89.19,0.0,237.8,15-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
15-Aug-2020 - 00:00,23.44,49.95,12.46,19.6,7.14,7.14,4.69,0.45,16.6,0.55,0.39,0.0,0.0,0.0,1.51,233.67,29.62,88.89,0.01,232.51,16-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
16-Aug-2020 - 00:00,30.6,55.57,10.55,15.81,5.26,5.26,3.53,0.2,19.51,0.55,0.39,0.0,0.0,0.0,1.55,207.13,29.59,85.79,0.0,223.76,17-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
17-Aug-2020 - 00:00,24.14,50.09,13.41,21.05,7.65,7.65,3.27,0.49,17.03,0.55,0.38,0.0,0.0,0.0,1.49,195.17,29.56,89.0,0.0,233.35,18-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
18-Aug-2020 - 00:00,24.05,52.29,13.24,21.31,8.18,8.18,3.22,0.25,16.58,0.53,0.37,0.0,0.0,0.0,1.7,241.98,29.79,87.82,0.0,267.86,19-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
19-Aug-2020 - 00:00,24.37,52.59,11.6,17.24,5.64,5.65,4.17,0.31,23.8,0.55,0.38,0.0,0.0,0.0,2.4,236.17,30.24,85.47,0.0,257.58,20-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
20-Aug-2020 - 00:00,23.46,53.85,12.39,19.5,7.11,7.11,3.18,0.41,16.81,0.56,0.39,0.0,0.0,0.0,1.83,238.15,29.75,89.95,0.0,201.84,21-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
21-Aug-2020 - 00:00,26.69,57.04,13.31,20.86,7.55,7.55,2.55,0.23,17.06,0.55,0.39,0.0,0.0,0.0,1.7,242.84,30.27,87.54,0.0,246.0,22-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
22-Aug-2020 - 00:00,22.35,48.88,12.46,19.67,7.21,7.21,3.83,0.22,16.49,0.55,0.39,0.0,0.0,0.0,1.89,240.4,30.27,88.01,0.0,241.4,23-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
23-Aug-2020 - 00:00,24.71,48.24,11.09,17.3,6.21,6.21,4.16,0.29,12.57,0.56,0.38,0.0,0.0,0.0,1.73,238.2,30.25,86.61,0.0,232.58,24-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
24-Aug-2020 - 00:00,27.08,55.68,13.78,21.56,7.78,7.78,3.63,0.35,16.49,0.55,0.39,0.0,0.0,0.0,1.54,238.89,30.32,85.95,0.0,243.86,25-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
25-Aug-2020 - 00:00,28.22,59.61,12.82,19.63,6.81,6.81,3.73,0.27,17.88,0.56,0.39,0.0,0.0,0.0,1.82,238.22,30.52,87.4,0.0,229.91,26-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
26-Aug-2020 - 00:00,25.18,61.03,12.15,18.51,6.35,6.35,4.18,0.26,17.13,0.57,0.39,0.0,0.0,0.0,2.09,237.23,30.03,88.54,0.0,212.7,27-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
