from date,PM2.5,PM10,NO2,NOx,NO,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,RF,SR,to date,station
10-May-2020 - 00:00,27.81,46.91,16.2,26.39,10.2,15.44,1.29,0.27,9.3,0.0,0.99,0.0,0.0,0.0,1.86,293.84,29.84,71.94,0.0,253.48,11-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
11-May-2020 - 00:00,30.54,49.0,16.2,26.4,10.21,15.46,0.79,0.37,9.79,0.0,0.99,0.0,0.0,0.0,1.83,293.03,29.79,73.0,0.0,216.03,12-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
12-May-2020 - 00:00,31.7,50.28,16.2,26.39,10.2,15.38,1.22,0.43,12.02,0.0,0.98,0.0,0.0,0.0,1.89,294.43,30.28,68.02,0.0,251.32,13-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
13-May-2020 - 00:00,40.42,56.3,16.2,26.39,10.2,15.41,1.42,0.5,9.52,0.0,0.99,0.0,0.0,0.0,1.77,291.93,29.74,70.9,0.0,231.85,14-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
14-May-2020 - 00:00,37.18,65.04,16.21,26.4,10.2,15.4,1.26,0.22,5.02,0.0,0.99,0.0,0.0,0.0,2.03,297.56,30.32,68.53,0.0,311.85,15-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
15-May-2020 - 00:00,24.04,44.82,16.19,26.41,10.19,15.43,2.32,0.26,10.36,0.0,0.97,0.0,0.0,0.0,2.05,298.4,28.75,73.37,0.01,254.47,16-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
16-May-2020 - 00:00,18.03,29.39,16.21,26.41,10.21,15.35,1.17,0.26,9.84,0.0,0.99,0.0,0.0,0.0,2.12,299.2,28.44,76.56,0.0,175.86,17-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
17-May-2020 - 00:00,31.88,57.44,16.21,26.42,10.2,15.45,1.33,0.22,8.89,0.0,0.99,0.0,0.0,0.0,2.43,306.8,29.53,73.58,0.0,270.57,18-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
18-May-2020 - 00:00,23.49,34.02,16.2,26.4,10.18,15.4,1.52,0.34,8.64,0.0,0.98,0.0,0.0,0.0,2.0,297.03,25.69,84.72,0.01,158.24,19-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
19-May-2020 - 00:00,34.7,67.81,16.2,26.38,10.2,15.45,1.59,0.19,3.24,0.0,0.98,0.0,0.0,0.0,2.17,300.69,28.79,76.58,0.0,234.4,20-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
20-May-2020 - 00:00,30.79,61.28,16.19,26.42,10.21,15.4,0.69,0.33,3.03,0.0,0.98,0.0,0.0,0.0,1.54,287.4,29.28,72.8,0.0,295.24,21-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
21-May-2020 - 00:00,20.38,41.63,16.19,26.4,10.19,15.43,1.38,0.2,3.46,0.0,0.97,0.0,0.0,0.0,1.53,287.33,29.19,76.24,0.0,286.31,22-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
22-May-2020 - 00:00,20.94,40.94,16.21,26.38,10.21,15.4,0.74,0.29,3.0,0.0,1.0,0.0,0.0,0.0,2.1,299.31,29.61,72.25,0.0,306.75,23-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
23-May-2020 - 00:00,25.26,47.63,16.18,26.4,10.2,15.38,0.82,0.25,2.86,0.0,0.97,0.0,0.0,0.0,2.2,300.88,30.0,69.91,0.0,284.65,24-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
24-May-2020 - 00:00,24.57,46.45,16.19,26.39,10.2,15.37,0.76,0.19,2.84,0.0,0.97,0.0,0.0,0.0,2.15,300.12,30.1,70.25,0.0,319.06,25-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
25-May-2020 - 00:00,25.08,49.26,16.21,26.41,10.2,15.48,1.01,0.1,2.76,0.0,1.0,0.0,0.0,0.0,2.18,300.81,30.29,71.05,0.0,236.56,26-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
26-May-2020 - 00:00,23.99,47.91,16.19,26.4,10.19,15.41,0.5,0.09,3.41,0.0,0.98,0.0,0.0,0.0,2.0,296.64,30.69,70.64,0.0,218.87,27-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
27-May-2020 - 00:00,26.81,59.74,16.18,26.41,10.19,15.44,0.89,0.34,4.05,0.0,0.96,0.0,0.0,0.0,2.2,301.79,30.02,73.37,0.0,201.93,28-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
28-May-2020 - 00:00,23.49,44.83,16.21,26.38,10.21,15.38,0.81,0.23,0.82,0.0,1.0,0.0,0.0,0.0,2.42,306.69,28.85,74.17,0.0,219.97,29-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
29-May-2020 - 00:00,23.28,41.09,16.2,26.4,10.2,15.37,1.07,0.32,0.09,0.0,0.99,0.0,0.0,0.0,1.9,295.86,28.34,78.87,0.0,215.44,30-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
30-May-2020 - 00:00,24.37,33.1,16.2,26.39,10.2,15.36,1.4,0.31,1.12,0.0,0.98,0.0,0.0,0.0,1.91,295.14,28.8,72.36,0.0,327.19,31-May-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
31-May-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,01-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
01-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,02-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
02-Jun-2020 - 00:00,9.69,17.04,16.2,26.4,10.2,15.37,2.17,0.28,0.3,0.0,0.98,0.0,0.0,0.0,1.85,294.29,25.96,86.31,0.01,116.41,03-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
03-Jun-2020 - 00:00,15.33,23.29,16.21,26.39,10.18,15.42,0.92,0.18,0.23,0.0,0.99,0.0,0.0,0.0,1.71,291.48,25.19,90.42,0.01,140.63,04-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
04-Jun-2020 - 00:00,15.67,23.57,16.19,26.41,10.2,15.41,1.57,0.35,0.05,0.0,0.97,0.0,0.0,0.0,1.47,286.1,26.06,89.28,0.01,142.9,05-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
05-Jun-2020 - 00:00,15.91,27.9,16.21,26.4,10.21,15.34,0.87,0.33,,0.0,0.99,0.0,0.0,0.0,1.43,285.33,26.99,82.85,0.0,204.24,06-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
06-Jun-2020 - 00:00,13.34,21.52,16.19,26.39,10.21,15.41,0.99,0.13,,0.0,0.97,0.0,0.0,0.0,1.71,291.05,26.8,83.57,0.01,210.56,07-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
07-Jun-2020 - 00:00,15.03,23.76,16.21,26.4,10.19,15.36,1.54,0.13,0.49,0.0,0.99,0.0,0.0,0.0,1.57,288.21,25.49,82.15,0.01,188.67,08-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
08-Jun-2020 - 00:00,18.74,29.75,16.2,26.4,10.2,15.39,2.28,0.33,0.92,0.0,0.98,0.0,0.0,0.0,1.6,288.31,26.49,79.74,0.0,225.84,09-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
09-Jun-2020 - 00:00,22.99,38.27,16.2,26.41,10.19,15.38,1.35,0.23,0.28,0.0,0.99,0.0,0.0,0.0,1.8,292.83,27.6,78.38,0.0,220.14,10-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
10-Jun-2020 - 00:00,21.64,38.07,16.21,26.39,10.19,15.4,1.51,0.24,0.47,0.0,1.0,0.0,0.0,0.0,1.71,291.19,26.06,84.32,0.01,220.34,11-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
11-Jun-2020 - 00:00,18.29,28.4,16.2,26.4,10.2,15.39,1.16,0.13,0.06,0.0,0.98,0.0,0.0,0.0,1.59,288.61,26.28,81.79,0.0,209.08,12-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
12-Jun-2020 - 00:00,19.44,29.12,16.19,26.4,10.2,15.44,1.23,0.51,1.05,0.0,0.98,0.0,0.0,0.0,1.69,290.88,25.88,79.65,0.0,249.83,13-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
13-Jun-2020 - 00:00,21.76,31.74,16.19,26.4,10.19,15.36,0.97,0.45,0.07,0.0,0.98,0.0,0.0,0.0,1.51,287.23,24.71,88.95,0.0,159.13,14-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
14-Jun-2020 - 00:00,14.62,21.45,16.21,26.4,10.2,15.35,1.45,0.21,0.16,0.0,1.0,0.0,0.0,0.0,1.47,286.26,24.83,90.85,0.01,180.3,15-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
15-Jun-2020 - 00:00,21.11,32.87,16.21,26.41,10.19,15.42,1.04,0.5,0.03,0.0,0.99,0.0,0.0,0.0,1.51,286.92,25.68,86.57,0.0,210.19,16-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
16-Jun-2020 - 00:00,19.08,31.13,16.2,26.4,10.2,15.37,1.65,0.34,0.48,0.0,0.99,0.0,0.0,0.0,1.53,287.61,26.11,86.59,0.01,230.3,17-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
17-Jun-2020 - 00:00,23.12,33.04,16.2,26.41,10.2,15.42,0.97,0.47,0.26,0.0,0.99,0.0,0.0,0.0,1.59,288.88,24.91,90.28,0.01,187.71,18-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
18-Jun-2020 - 00:00,21.24,33.55,16.2,26.41,10.2,15.4,1.34,0.27,0.26,0.0,0.98,0.0,0.0,0.0,1.63,289.28,25.51,84.36,0.0,197.16,19-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
19-Jun-2020 - 00:00,19.45,29.67,16.2,26.4,10.19,15.42,1.68,0.18,0.48,0.0,0.98,0.0,0.0,0.0,1.72,290.87,26.55,80.88,0.0,237.76,20-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
20-Jun-2020 - 00:00,16.87,27.08,15.76,25.65,9.86,14.7,1.27,0.14,0.77,0.0,0.98,0.0,0.0,0.0,1.54,287.19,26.85,81.84,0.0,275.34,21-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
21-Jun-2020 - 00:00,12.83,20.4,12.2,19.4,7.01,8.4,0.85,0.14,0.16,0.0,0.98,0.0,0.0,0.0,1.58,288.94,24.69,91.5,0.02,173.42,22-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
22-Jun-2020 - 00:00,13.2,19.93,12.23,19.39,7.02,8.43,0.55,0.27,0.46,0.0,1.0,0.0,0.0,0.0,1.67,289.91,25.13,85.22,0.0,198.08,23-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
23-Jun-2020 - 00:00,19.16,32.12,12.19,19.4,6.99,8.41,1.22,0.21,1.02,0.0,0.98,0.0,0.0,0.0,1.63,289.35,26.82,80.52,0.0,243.34,24-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
24-Jun-2020 - 00:00,17.82,29.92,12.19,19.39,6.99,8.39,0.83,0.18,0.59,0.0,0.98,0.0,0.0,0.0,1.62,289.0,26.46,82.26,0.0,250.21,25-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
25-Jun-2020 - 00:00,14.56,22.76,12.22,19.39,6.98,8.43,0.49,0.11,0.12,0.0,1.0,0.0,0.0,0.0,1.55,287.44,26.28,84.15,0.0,306.15,26-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
26-Jun-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,27-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
27-Jun-2020 - 00:00,10.65,13.68,12.2,19.39,7.0,8.41,1.81,0.11,1.27,0.0,0.98,0.0,0.0,0.0,1.5,286.62,25.74,87.05,0.0,148.69,28-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
28-Jun-2020 - 00:00,13.72,21.31,12.21,19.39,7.02,8.39,0.82,0.11,0.7,0.0,0.99,0.0,0.0,0.0,1.68,290.25,26.12,85.68,0.0,161.71,29-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
29-Jun-2020 - 00:00,16.3,24.65,12.2,19.39,7.03,8.41,0.94,0.15,0.7,0.0,0.99,0.0,0.0,0.0,1.78,292.78,25.8,86.93,0.0,163.12,30-Jun-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
30-Jun-2020 - 00:00,15.68,22.6,12.18,19.38,7.0,8.4,1.17,0.12,0.7,0.0,0.98,0.0,0.0,0.0,1.94,296.03,26.2,82.35,0.0,246.1,01-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
01-Jul-2020 - 00:00,14.66,21.23,12.21,19.4,6.99,8.33,0.68,0.24,0.15,0.0,0.99,0.0,0.0,0.0,1.46,285.58,25.97,86.97,0.0,186.64,02-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
02-Jul-2020 - 00:00,14.13,22.45,12.21,19.4,6.98,8.42,0.99,0.3,,0.0,0.99,0.0,0.0,0.0,1.42,285.25,24.92,90.07,0.01,152.15,03-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
03-Jul-2020 - 00:00,16.22,22.2,12.21,19.4,6.94,8.42,1.56,0.26,0.43,0.0,0.99,0.0,0.0,0.0,1.54,287.29,24.77,91.18,0.0,190.71,04-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
04-Jul-2020 - 00:00,17.81,24.34,12.21,19.4,7.01,8.44,0.42,0.28,0.05,0.0,0.99,0.0,0.0,0.0,1.42,284.83,24.42,92.37,0.01,174.85,05-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
05-Jul-2020 - 00:00,17.82,32.34,12.24,19.38,7.06,8.39,1.54,0.2,,0.0,1.01,0.0,0.0,0.0,1.51,286.88,25.39,89.8,0.0,273.02,06-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
06-Jul-2020 - 00:00,18.82,37.31,12.25,19.4,7.04,8.38,0.74,0.12,,0.0,1.02,0.0,0.0,0.0,1.73,292.57,26.59,85.37,0.01,122.46,07-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
07-Jul-2020 - 00:00,17.29,25.95,12.21,19.41,6.98,8.39,0.73,0.27,,0.0,0.99,0.0,0.0,0.0,1.54,287.92,24.18,92.97,0.01,104.46,08-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
08-Jul-2020 - 00:00,23.55,33.88,12.2,19.39,6.99,8.41,0.79,0.6,,0.0,0.99,0.0,0.0,0.0,1.34,283.29,24.46,92.65,0.0,166.68,09-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
09-Jul-2020 - 00:00,15.83,22.32,12.19,19.4,7.01,8.42,2.21,0.23,,0.0,0.98,0.0,0.0,0.0,1.7,290.96,24.58,89.77,0.0,246.26,10-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
10-Jul-2020 - 00:00,17.0,28.87,12.17,19.4,7.0,8.41,1.33,0.26,,0.0,0.97,0.0,0.0,0.0,1.54,287.33,25.88,84.82,0.0,291.51,11-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
11-Jul-2020 - 00:00,13.94,23.21,12.22,19.41,7.0,8.39,1.36,0.21,,0.0,1.0,0.0,0.0,0.0,1.49,286.57,26.09,83.76,0.0,279.82,12-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
12-Jul-2020 - 00:00,8.32,14.92,12.19,19.42,7.02,8.38,1.7,0.15,1.21,0.0,0.98,0.0,0.0,0.0,1.74,291.51,26.27,82.31,0.0,303.59,13-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
13-Jul-2020 - 00:00,14.46,21.96,12.21,19.39,7.02,8.4,1.41,0.17,0.66,0.0,0.99,0.0,0.0,0.0,2.16,300.41,25.9,83.31,0.0,258.67,14-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
14-Jul-2020 - 00:00,14.47,21.75,12.17,19.39,7.03,8.38,0.49,0.22,,0.0,0.96,0.0,0.0,0.0,1.88,294.08,25.71,84.49,0.0,192.13,15-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
15-Jul-2020 - 00:00,19.49,26.48,12.22,19.4,6.98,8.38,0.62,0.26,,0.0,1.0,0.0,0.0,0.0,1.41,284.73,24.9,90.6,0.0,146.29,16-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
16-Jul-2020 - 00:00,15.13,22.24,12.19,19.4,7.03,8.41,0.82,0.32,0.06,0.0,0.98,0.0,0.0,0.0,1.55,287.94,24.5,91.26,0.01,177.7,17-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
17-Jul-2020 - 00:00,18.57,26.53,12.21,19.39,6.97,8.41,0.75,0.61,1.39,0.0,0.99,0.0,0.0,0.0,1.51,287.65,23.47,93.15,0.01,153.15,18-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
18-Jul-2020 - 00:00,19.3,28.81,12.21,19.39,7.01,8.43,1.37,0.32,1.65,0.0,0.99,0.0,0.0,0.0,1.46,286.01,24.58,89.95,0.0,199.45,19-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
19-Jul-2020 - 00:00,16.5,28.25,12.22,19.41,6.96,8.44,1.73,0.18,2.22,0.0,1.01,0.0,0.0,0.0,1.79,292.25,25.96,85.72,0.0,292.82,20-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
20-Jul-2020 - 00:00,20.31,32.79,12.22,19.41,7.01,8.4,0.56,0.26,2.75,0.0,1.0,0.0,0.0,0.0,1.67,290.07,26.76,84.58,0.0,250.99,21-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
21-Jul-2020 - 00:00,12.2,22.86,12.21,19.41,7.0,8.43,0.84,0.28,1.92,0.0,0.99,0.0,0.0,0.0,1.55,287.34,27.38,78.86,0.0,295.85,22-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
22-Jul-2020 - 00:00,17.96,32.73,12.2,19.39,7.0,8.4,1.42,0.17,2.45,0.0,0.99,0.0,0.0,0.0,1.52,286.85,27.99,77.88,0.0,343.64,23-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
23-Jul-2020 - 00:00,16.9,29.01,12.22,19.4,7.0,8.44,0.57,0.15,2.83,0.0,0.99,0.0,0.0,0.0,1.66,289.75,27.82,80.19,0.0,329.33,24-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
24-Jul-2020 - 00:00,10.24,20.16,12.2,19.4,7.0,8.4,0.83,0.08,3.2,0.0,0.98,0.0,0.0,0.0,1.93,296.09,26.62,83.1,0.0,318.36,25-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
25-Jul-2020 - 00:00,10.5,15.91,12.22,19.4,7.01,8.42,1.19,0.1,2.61,0.0,1.0,0.0,0.0,0.0,1.58,288.53,26.04,85.43,0.01,354.17,26-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
26-Jul-2020 - 00:00,12.94,19.47,12.17,19.39,7.02,8.36,1.4,0.22,2.41,0.0,0.97,0.0,0.0,0.0,1.5,286.64,26.82,80.54,0.0,305.91,27-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
27-Jul-2020 - 00:00,19.76,34.61,12.18,19.41,7.01,8.41,1.43,0.34,2.53,0.0,0.97,0.0,0.0,0.0,1.76,291.96,26.33,76.81,0.0,268.62,28-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
28-Jul-2020 - 00:00,12.48,20.9,12.22,19.38,7.01,8.4,1.44,0.18,2.67,0.0,1.0,0.0,0.0,0.0,2.04,297.83,26.55,81.71,0.01,321.05,29-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
29-Jul-2020 - 00:00,11.08,17.96,12.21,19.4,6.97,8.42,1.26,0.12,2.35,0.0,0.99,0.0,0.0,0.0,1.98,296.63,24.51,90.22,0.02,303.91,30-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
30-Jul-2020 - 00:00,10.63,18.51,12.17,19.41,7.01,8.39,1.15,0.31,2.14,0.0,0.97,0.0,0.0,0.0,1.51,287.11,25.47,85.75,0.0,301.18,31-Jul-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
31-Jul-2020 - 00:00,10.32,17.26,12.16,19.4,7.0,8.42,0.57,0.24,2.7,0.0,0.96,0.0,0.0,0.0,1.66,290.06,25.27,87.55,0.0,264.92,01-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
01-Aug-2020 - 00:00,9.06,15.56,12.19,19.41,6.99,8.44,1.75,0.18,2.81,0.0,0.98,0.0,0.0,0.0,1.75,292.0,24.06,82.92,0.0,262.59,02-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
02-Aug-2020 - 00:00,7.41,11.64,12.2,19.39,7.03,8.42,1.17,0.17,2.86,0.0,0.99,0.0,0.0,0.0,1.4,284.72,,,0.01,220.14,03-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
03-Aug-2020 - 00:00,13.76,25.95,12.18,19.39,7.01,8.38,0.52,0.28,1.66,0.0,0.97,0.0,0.0,0.0,1.84,293.7,,,0.0,223.57,04-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
04-Aug-2020 - 00:00,17.2,37.77,12.21,19.39,7.02,8.4,1.48,0.21,2.02,0.0,0.99,0.0,0.0,0.0,2.13,300.73,,,0.0,137.84,05-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
05-Aug-2020 - 00:00,13.15,31.33,12.16,19.42,7.0,8.31,0.63,0.54,0.21,0.0,0.97,0.0,0.0,0.0,1.85,286.94,,,0.0,107.57,06-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
06-Aug-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,07-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
07-Aug-2020 - 00:00,17.94,34.48,12.18,19.39,7.01,8.46,0.3,0.33,2.28,0.0,0.97,0.0,0.0,0.0,1.95,297.27,,,0.02,131.75,08-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
08-Aug-2020 - 00:00,11.84,19.35,12.2,19.42,6.99,8.44,1.1,0.32,2.71,0.0,0.99,0.0,0.0,0.0,1.83,293.99,,,0.02,133.69,09-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
09-Aug-2020 - 00:00,13.8,20.1,12.17,19.39,6.99,8.38,1.69,0.15,3.47,0.0,0.96,0.0,0.0,0.0,1.61,289.32,,,0.01,147.0,10-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
10-Aug-2020 - 00:00,12.92,19.39,12.16,19.41,6.99,8.42,0.5,0.38,5.09,0.0,0.96,0.0,0.0,0.0,1.25,281.27,,,0.0,175.4,11-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
11-Aug-2020 - 00:00,14.9,23.62,12.19,19.41,7.0,8.36,0.74,0.3,4.2,0.0,0.98,0.0,0.0,0.0,1.58,288.93,,,0.0,239.02,12-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
12-Aug-2020 - 00:00,18.77,32.28,12.2,19.41,6.99,8.37,0.85,0.21,3.58,0.0,0.99,0.0,0.0,0.0,1.63,289.71,,,0.0,263.48,13-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
13-Aug-2020 - 00:00,18.06,36.21,12.22,19.4,6.97,8.45,0.03,0.16,2.37,0.0,0.99,0.0,0.0,0.0,1.76,292.08,,,0.0,337.54,14-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
14-Aug-2020 - 00:00,13.48,29.43,12.17,19.39,7.0,8.47,0.46,0.22,2.7,0.0,0.97,0.0,0.0,0.0,1.49,286.52,,,0.0,270.8,15-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
15-Aug-2020 - 00:00,15.23,29.75,12.2,19.4,7.02,8.43,0.57,0.19,3.11,0.0,0.99,0.0,0.0,0.0,1.67,290.36,,,0.0,305.33,16-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
16-Aug-2020 - 00:00,16.27,31.25,12.19,19.4,6.98,8.4,1.7,0.28,2.91,0.0,0.98,0.0,0.0,0.0,1.35,283.58,,,0.0,181.16,17-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
17-Aug-2020 - 00:00,17.85,30.17,12.18,19.4,7.01,8.4,0.55,0.18,1.88,0.0,0.97,0.0,0.0,0.0,1.68,290.89,,,0.0,261.78,18-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
18-Aug-2020 - 00:00,19.08,28.27,12.18,19.41,7.01,8.43,0.11,0.16,1.12,0.0,0.98,0.0,0.0,0.0,1.38,284.5,,,0.0,211.83,19-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
19-Aug-2020 - 00:00,16.79,30.83,12.21,19.4,6.96,8.36,1.41,0.31,1.02,0.0,0.99,0.0,0.0,0.0,1.75,292.04,,5.41,0.0,300.63,20-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
20-Aug-2020 - 00:00,17.55,27.93,12.22,19.39,7.0,8.36,1.13,0.19,0.8,0.0,1.0,0.0,0.0,0.0,1.31,282.56,,,0.0,185.12,21-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
21-Aug-2020 - 00:00,18.79,25.94,12.19,19.41,7.03,8.44,1.14,0.21,0.76,0.0,0.97,0.0,0.0,0.0,1.29,282.27,,,0.0,270.74,22-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
22-Aug-2020 - 00:00,14.89,22.34,12.18,19.39,6.97,8.36,1.72,0.21,0.61,0.0,0.97,0.0,0.0,0.0,1.52,286.95,,,0.0,215.88,23-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
23-Aug-2020 - 00:00,14.02,22.94,12.19,19.4,6.95,8.39,0.74,0.05,0.55,0.0,0.98,0.0,0.0,0.0,1.67,290.31,,,0.0,180.95,24-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
24-Aug-2020 - 00:00,13.23,32.55,12.17,19.4,6.98,8.46,0.35,0.28,0.53,0.0,0.96,0.0,0.0,0.0,1.7,290.65,,,0.0,184.87,25-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
25-Aug-2020 - 00:00,9.33,38.26,12.21,19.4,7.0,8.39,0.36,0.32,0.52,0.0,0.99,0.0,0.0,0.0,2.01,297.28,,,0.0,330.24,26-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
26-Aug-2020 - 00:00,,34.15,12.22,19.41,6.99,8.45,1.19,0.3,0.63,0.0,1.0,0.0,0.0,0.0,2.25,302.35,,,0.0,318.25,27-Aug-2020 - 00:00,"Thavakkara, Kannur - Kerala PCB"
