from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,Eth-Benzene,MP-Xylene,AT,RH,BP,SR,WS,WD,to date,station
12-Jun-2019 - 00:00,18.41,60.85,28.21,18.37,46.53,12.38,7.8,0.39,20.11,1.78,3.91,12.72,28.64,79.07,997.12,,3.38,137.68,13-Jun-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
13-Jun-2019 - 00:00,17.73,80.97,25.61,22.93,48.55,13.19,8.75,0.24,13.66,0.91,4.68,29.7,28.93,81.12,,,3.42,142.05,14-Jun-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
14-Jun-2019 - 00:00,18.05,57.21,27.66,31.44,59.11,15.5,6.92,0.36,11.86,1.38,6.41,46.83,28.54,85.26,,,2.69,156.79,15-Jun-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
15-Jun-2019 - 00:00,16.75,48.35,26.95,29.46,56.39,17.73,6.51,0.4,11.42,1.49,7.11,46.54,28.74,86.86,,,2.53,149.07,16-Jun-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
16-Jun-2019 - 00:00,15.08,58.39,20.15,22.16,42.3,6.69,7.09,0.32,16.02,1.41,8.34,53.49,30.1,79.93,,,1.91,164.75,17-Jun-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
17-Jun-2019 - 00:00,14.61,59.44,16.0,18.07,34.07,5.85,7.36,0.29,16.6,1.36,7.93,52.08,30.28,78.48,,0.02,1.78,183.46,18-Jun-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
18-Jun-2019 - 00:00,15.68,54.09,21.58,26.5,48.08,6.43,7.6,0.4,14.12,1.59,6.62,39.9,28.66,83.7,,,1.34,206.62,19-Jun-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
19-Jun-2019 - 00:00,18.28,58.87,23.05,39.33,62.39,12.19,8.33,0.48,9.24,3.43,8.1,47.34,28.92,84.46,,,0.95,240.02,20-Jun-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
20-Jun-2019 - 00:00,21.07,96.02,19.11,45.62,64.73,8.24,9.03,0.44,8.59,3.21,7.94,46.88,31.03,75.03,,,0.88,286.98,21-Jun-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
21-Jun-2019 - 00:00,20.27,83.51,20.19,37.44,57.63,6.05,8.93,0.41,9.41,2.68,7.54,44.82,31.13,73.6,,,0.96,268.41,22-Jun-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
22-Jun-2019 - 00:00,23.71,110.94,22.59,44.96,67.55,8.38,9.23,0.45,9.44,2.54,7.2,43.17,31.14,72.38,,0.01,0.91,294.0,23-Jun-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
23-Jun-2019 - 00:00,22.3,98.12,20.46,37.12,57.57,6.26,9.18,0.39,9.06,2.33,7.06,41.7,31.22,71.95,,,0.93,305.28,24-Jun-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
24-Jun-2019 - 00:00,23.95,85.16,24.41,37.69,62.11,7.23,9.38,0.57,8.28,2.84,7.46,41.69,29.56,77.6,,,0.93,223.16,25-Jun-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
25-Jun-2019 - 00:00,19.93,54.59,22.36,29.97,52.07,22.09,9.32,0.43,11.16,3.3,7.26,41.45,29.97,77.65,,0.12,1.13,209.48,26-Jun-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
26-Jun-2019 - 00:00,15.34,42.78,20.86,28.43,49.29,20.38,9.08,0.44,10.97,2.26,6.61,38.71,30.14,77.31,,,1.14,207.5,27-Jun-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
27-Jun-2019 - 00:00,9.71,24.52,23.04,30.67,53.71,11.79,9.2,0.46,10.51,1.88,6.44,37.06,29.08,82.83,,,1.29,207.94,28-Jun-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
28-Jun-2019 - 00:00,6.43,21.46,22.26,25.03,47.29,7.04,8.61,0.37,11.87,2.95,6.57,34.84,27.66,88.3,,,1.56,236.47,29-Jun-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
29-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,30-Jun-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
30-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,01-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
01-Jul-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
02-Jul-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
03-Jul-2019 - 00:00,12.0,,29.27,61.27,89.14,29.26,107.97,1.45,8.7,1.57,4.18,3.62,27.47,88.86,,0.43,0.81,208.98,04-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
04-Jul-2019 - 00:00,28.22,61.7,21.75,75.19,96.73,15.88,12.53,1.17,6.95,2.53,6.72,6.34,26.84,92.57,,0.03,0.99,198.05,05-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
05-Jul-2019 - 00:00,16.86,55.37,23.75,53.6,77.34,11.54,11.39,0.71,6.89,2.2,6.61,7.59,27.42,91.08,,0.02,1.53,217.28,06-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
06-Jul-2019 - 00:00,11.71,46.53,21.14,23.41,44.54,5.15,10.67,0.49,11.97,1.74,3.67,5.95,27.22,91.76,999.89,0.02,1.64,223.17,07-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
07-Jul-2019 - 00:00,13.34,61.06,18.03,19.03,37.06,3.43,10.12,0.45,12.27,1.53,3.6,4.94,28.75,87.39,,,1.44,243.44,08-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
08-Jul-2019 - 00:00,9.45,40.2,21.29,25.78,47.08,6.67,10.25,0.53,9.93,1.47,1.99,4.72,27.09,93.5,,,1.6,214.9,09-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
09-Jul-2019 - 00:00,10.0,45.71,19.26,16.26,35.52,5.95,9.26,0.35,15.55,0.91,3.44,2.9,28.55,86.65,,,1.3,221.29,10-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
10-Jul-2019 - 00:00,8.25,28.7,23.26,45.52,68.78,4.92,9.82,0.45,6.8,2.05,4.84,9.5,26.42,93.55,,,1.18,274.68,11-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
11-Jul-2019 - 00:00,9.69,46.41,16.21,32.45,48.66,5.81,8.84,0.3,5.71,6.24,8.81,28.32,28.45,87.43,,,1.25,250.47,12-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
12-Jul-2019 - 00:00,10.04,46.85,17.83,22.45,40.26,4.34,9.42,0.24,9.76,3.42,7.36,22.18,28.63,85.46,,0.11,1.18,223.66,13-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
13-Jul-2019 - 00:00,8.96,45.73,17.97,31.44,49.41,5.72,9.44,0.29,4.98,4.63,7.72,23.02,28.23,87.31,,,0.98,248.94,14-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
14-Jul-2019 - 00:00,8.96,43.48,16.46,35.51,51.96,4.17,9.89,0.29,7.46,5.21,8.49,24.87,29.02,84.25,,,0.99,275.37,15-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
15-Jul-2019 - 00:00,10.54,59.74,14.85,32.84,47.69,7.5,10.32,0.3,7.33,7.14,9.83,29.45,29.59,81.61,,,1.03,260.0,16-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
16-Jul-2019 - 00:00,11.46,53.93,15.07,42.06,57.13,6.63,10.21,0.35,5.66,5.51,8.73,25.89,28.85,84.71,,,0.92,269.51,17-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
17-Jul-2019 - 00:00,14.92,63.6,15.89,40.76,56.65,8.69,10.78,0.38,5.65,8.9,10.83,27.91,29.61,80.78,,0.15,0.91,252.86,18-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
18-Jul-2019 - 00:00,14.42,68.1,20.38,40.94,61.33,7.41,10.72,0.38,7.39,7.2,9.8,27.82,29.94,78.47,,,0.9,272.13,19-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
19-Jul-2019 - 00:00,22.46,94.66,19.69,52.8,72.47,11.72,11.68,0.45,6.58,6.71,11.57,33.96,30.51,75.72,,,0.83,250.13,20-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
20-Jul-2019 - 00:00,25.38,75.7,26.77,45.19,71.96,10.8,11.58,0.7,7.7,9.94,15.21,43.94,29.02,82.72,,,0.93,209.46,21-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
21-Jul-2019 - 00:00,28.42,65.79,33.4,37.94,71.35,5.49,11.77,0.71,12.58,7.37,12.42,35.09,29.96,79.25,999.67,,0.78,234.66,22-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
22-Jul-2019 - 00:00,11.96,34.93,27.29,23.35,50.62,7.4,10.88,0.44,18.01,5.15,9.11,26.94,29.4,81.15,998.96,,1.35,203.56,23-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
23-Jul-2019 - 00:00,5.79,28.53,28.36,30.23,58.58,7.23,10.15,0.4,12.38,4.12,7.64,22.98,29.2,82.75,999.57,,1.64,197.14,24-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
24-Jul-2019 - 00:00,7.67,22.22,26.69,36.74,63.39,3.44,9.34,0.48,7.91,3.96,6.07,17.35,26.21,95.86,,,2.71,172.7,25-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
25-Jul-2019 - 00:00,13.37,43.38,25.72,47.63,73.33,5.73,10.43,0.52,6.48,9.12,10.43,23.07,26.89,93.0,,,1.06,260.85,26-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
26-Jul-2019 - 00:00,12.21,43.52,14.56,39.55,53.37,6.36,10.65,0.4,6.42,10.95,12.68,21.24,27.11,91.72,,0.01,1.58,262.6,27-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
27-Jul-2019 - 00:00,11.63,46.17,1.18,50.29,45.65,18.04,8.85,0.38,6.75,1.28,5.82,17.98,26.58,93.89,,0.01,1.54,273.96,28-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
28-Jul-2019 - 00:00,14.83,59.27,1.94,19.22,15.28,39.21,9.85,0.35,8.45,1.22,7.2,24.01,28.14,86.8,,,1.1,297.39,29-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
29-Jul-2019 - 00:00,12.87,53.2,2.49,22.8,15.82,36.8,10.09,0.45,6.25,1.05,5.97,20.63,27.14,90.23,,,1.23,308.99,30-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
30-Jul-2019 - 00:00,7.89,31.73,4.31,42.44,17.94,35.13,9.15,0.39,6.68,2.47,8.1,29.08,25.74,95.23,,,1.77,261.64,31-Jul-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
31-Jul-2019 - 00:00,8.3,32.56,1.33,8.44,5.71,43.25,9.07,0.41,4.04,2.74,8.09,27.2,27.32,89.4,,,1.16,278.03,01-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
01-Aug-2019 - 00:00,7.46,38.5,2.57,22.76,18.25,32.04,9.51,0.32,6.53,1.25,5.42,18.26,27.9,87.44,,0.07,1.29,273.9,02-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
02-Aug-2019 - 00:00,6.54,27.78,1.03,18.16,16.49,29.46,8.7,0.29,5.98,0.0,0.0,0.0,25.7,95.62,,0.01,1.91,247.5,03-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
03-Aug-2019 - 00:00,4.29,24.79,0.89,8.68,6.96,24.46,8.57,0.26,8.96,0.0,0.0,0.0,25.51,96.24,,,2.0,250.98,04-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
04-Aug-2019 - 00:00,6.38,,0.31,15.06,11.17,22.46,8.99,0.3,8.21,0.0,0.0,0.0,25.71,97.96,,,2.04,228.01,05-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
05-Aug-2019 - 00:00,9.13,56.77,0.28,28.81,26.39,25.81,9.47,0.33,6.11,0.0,0.0,0.0,27.16,91.52,,0.01,1.37,255.3,06-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
06-Aug-2019 - 00:00,8.79,43.31,0.15,47.67,44.34,26.0,9.6,0.35,4.4,0.0,0.0,0.0,27.23,90.0,,,1.15,272.83,07-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
07-Aug-2019 - 00:00,13.33,55.61,0.44,38.61,35.55,24.32,9.3,0.32,4.71,0.0,0.0,0.01,27.51,89.11,,,1.13,279.76,08-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
08-Aug-2019 - 00:00,20.86,86.16,0.41,49.12,47.42,21.6,9.73,0.31,6.29,0.0,0.0,0.0,27.81,88.15,,,1.2,266.47,09-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
09-Aug-2019 - 00:00,18.09,70.01,0.8,25.31,24.92,24.02,9.2,0.29,7.8,0.0,0.0,0.0,27.59,88.57,,0.02,1.5,241.77,10-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
10-Aug-2019 - 00:00,17.92,69.63,0.43,1.58,0.43,23.57,8.26,0.22,10.39,0.0,0.0,0.0,28.25,84.5,,0.08,1.65,225.55,11-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
11-Aug-2019 - 00:00,13.88,64.58,0.67,8.68,2.49,20.26,8.24,0.2,11.72,0.0,0.0,0.0,28.23,84.12,,,1.36,230.52,12-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
12-Aug-2019 - 00:00,13.21,63.13,4.37,33.15,33.51,19.03,6.82,0.33,7.94,0.0,0.0,0.0,28.45,84.3,,,1.01,259.55,13-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
13-Aug-2019 - 00:00,13.44,58.74,17.75,72.99,79.38,10.95,4.4,0.62,3.49,0.01,0.06,0.21,28.23,86.0,,0.13,0.84,276.75,14-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
14-Aug-2019 - 00:00,17.04,74.41,18.51,60.49,78.99,9.17,3.04,0.68,4.4,0.04,0.24,0.75,28.05,86.6,,,0.77,279.59,15-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
15-Aug-2019 - 00:00,13.04,52.19,17.03,39.81,56.61,8.53,5.22,0.56,7.9,0.0,0.0,0.0,27.85,86.9,,,0.93,281.96,16-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
16-Aug-2019 - 00:00,12.0,51.12,19.61,25.72,45.33,5.04,5.6,0.44,10.24,0.0,0.0,0.0,28.31,83.98,,,1.14,254.67,17-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
17-Aug-2019 - 00:00,12.42,56.47,19.52,19.13,38.65,2.52,5.29,0.36,15.16,0.0,0.0,0.0,28.62,80.09,,,1.21,226.08,18-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
18-Aug-2019 - 00:00,12.71,56.05,20.45,29.07,49.5,2.33,5.64,0.45,10.68,0.0,0.0,0.0,28.83,79.94,,,0.91,254.47,19-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
19-Aug-2019 - 00:00,13.08,55.42,18.61,47.61,66.06,4.81,6.26,0.57,8.56,0.0,0.0,0.0,28.64,80.8,,0.18,0.84,266.36,20-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
20-Aug-2019 - 00:00,15.5,79.93,15.96,73.51,89.39,7.28,7.05,0.76,7.16,0.0,0.0,0.0,29.53,75.76,,,0.77,286.3,21-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
21-Aug-2019 - 00:00,13.0,62.8,18.31,55.35,73.62,7.18,5.98,0.66,6.87,0.0,0.0,0.0,28.63,81.66,,0.01,0.84,289.3,22-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
22-Aug-2019 - 00:00,14.12,66.15,16.79,55.85,72.42,7.28,6.61,0.65,7.23,0.0,0.0,0.0,29.0,78.71,,,0.83,295.76,23-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
23-Aug-2019 - 00:00,16.91,60.53,19.69,44.66,64.29,7.17,6.3,0.61,8.32,0.22,1.59,5.23,29.26,78.02,,0.08,0.94,239.47,24-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
24-Aug-2019 - 00:00,12.29,49.3,21.01,30.32,51.32,3.6,5.64,0.5,10.97,0.92,5.43,17.86,28.92,77.96,,0.01,0.94,258.25,25-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
25-Aug-2019 - 00:00,13.12,47.52,22.97,41.08,64.04,3.11,6.25,0.65,8.93,0.93,6.26,21.92,27.66,82.89,,,0.79,231.24,26-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
26-Aug-2019 - 00:00,17.29,59.68,21.08,42.73,63.8,9.75,6.46,0.61,9.47,1.07,5.26,18.64,28.37,79.47,,,1.02,201.22,27-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
27-Aug-2019 - 00:00,15.58,58.54,20.69,35.6,56.28,6.66,5.46,0.54,12.18,0.53,2.82,10.8,29.0,76.09,,,1.1,214.49,28-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
28-Aug-2019 - 00:00,15.62,51.1,20.51,37.12,57.64,6.86,5.48,0.59,12.73,0.52,2.66,9.39,28.6,80.54,,0.06,1.46,167.39,29-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
29-Aug-2019 - 00:00,15.75,51.12,19.67,42.9,62.52,11.29,6.27,0.62,10.33,0.58,2.92,10.69,29.05,81.24,,,1.04,197.53,30-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
30-Aug-2019 - 00:00,14.62,39.99,20.6,57.15,77.73,9.66,6.89,0.73,6.62,0.53,3.22,12.45,28.14,86.89,,,1.0,230.94,31-Aug-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
31-Aug-2019 - 00:00,11.79,39.85,24.09,41.3,65.39,5.37,5.78,0.61,6.72,0.89,3.49,13.23,27.64,87.86,,,0.92,252.6,01-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
01-Sep-2019 - 00:00,10.91,31.66,24.69,45.43,70.06,3.12,5.9,0.79,8.09,1.11,3.81,13.5,26.34,91.61,,,0.9,251.21,02-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
02-Sep-2019 - 00:00,14.62,44.19,19.96,44.49,64.11,3.76,6.05,0.73,9.51,0.72,3.36,12.54,27.69,87.13,,,1.11,204.03,03-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
03-Sep-2019 - 00:00,7.21,17.25,23.48,42.62,66.1,2.36,6.02,0.66,7.65,0.75,3.33,11.86,25.91,95.39,,,3.63,221.37,04-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
04-Sep-2019 - 00:00,8.62,20.9,27.69,38.55,66.19,0.87,6.6,0.68,7.31,0.53,3.36,11.92,24.87,98.79,,,3.41,193.56,05-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
05-Sep-2019 - 00:00,6.17,16.88,23.01,40.07,62.96,2.02,6.83,0.68,9.74,0.53,3.07,10.96,26.49,93.55,,,1.14,267.52,06-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
06-Sep-2019 - 00:00,6.92,25.59,24.54,27.41,51.95,1.51,5.19,0.52,10.27,0.58,2.84,9.59,26.67,91.63,,,1.2,234.71,07-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
07-Sep-2019 - 00:00,10.37,30.07,27.35,26.64,53.99,1.02,5.07,0.57,10.58,0.32,2.42,7.68,26.28,93.73,,,1.25,207.56,08-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
08-Sep-2019 - 00:00,9.08,23.41,30.92,25.7,56.62,0.54,5.57,0.59,15.95,0.36,2.77,9.29,25.95,95.12,,,1.08,242.9,09-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
09-Sep-2019 - 00:00,12.62,41.86,27.74,38.03,65.77,0.63,6.02,0.69,8.48,0.54,2.89,10.03,26.35,94.03,,,1.19,229.26,10-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
10-Sep-2019 - 00:00,13.62,48.37,26.76,28.7,55.46,1.42,4.88,0.55,11.07,0.75,3.06,11.11,27.48,87.73,,,0.99,234.09,11-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
11-Sep-2019 - 00:00,17.95,48.02,22.67,52.89,75.56,4.07,5.84,0.84,9.0,0.69,3.09,11.14,26.68,89.91,,0.03,0.88,224.43,12-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
12-Sep-2019 - 00:00,11.3,41.71,21.81,33.06,54.87,4.32,5.64,0.53,9.42,0.42,2.82,10.34,27.09,89.68,,,0.95,245.97,13-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
13-Sep-2019 - 00:00,15.12,39.18,21.99,61.5,83.46,2.98,6.83,0.86,7.01,0.5,3.14,11.45,26.54,92.17,,,0.83,253.36,14-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
14-Sep-2019 - 00:00,13.54,53.68,18.62,49.73,68.35,3.5,6.43,0.7,7.32,0.43,2.95,11.54,28.17,88.17,,,0.9,287.54,15-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
15-Sep-2019 - 00:00,16.99,45.34,27.3,54.52,81.82,2.65,5.92,1.08,12.24,0.72,3.24,12.32,26.05,90.35,,,0.79,247.06,16-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
16-Sep-2019 - 00:00,16.46,56.27,14.82,89.05,103.56,5.51,7.16,1.05,4.37,0.84,3.28,12.83,27.56,89.13,,0.04,0.74,293.53,17-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
17-Sep-2019 - 00:00,19.08,51.84,14.69,72.96,87.33,3.86,5.58,0.97,4.88,0.33,2.81,11.47,27.13,91.09,,,0.76,253.88,18-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
18-Sep-2019 - 00:00,25.1,53.06,23.91,84.02,107.62,3.2,2.94,0.98,8.0,0.5,3.22,12.56,26.3,95.36,,,1.1,196.21,19-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
19-Sep-2019 - 00:00,27.29,45.03,52.1,36.99,89.08,4.71,1.44,0.8,23.09,0.56,3.13,12.07,26.87,89.03,,0.03,1.1,189.63,20-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
20-Sep-2019 - 00:00,19.82,37.7,33.35,41.02,74.37,6.63,0.9,0.58,14.62,0.44,2.83,10.15,26.18,93.45,,,1.99,144.1,21-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
21-Sep-2019 - 00:00,13.79,42.34,23.9,34.4,58.29,5.89,0.75,0.38,18.18,0.24,2.05,6.76,28.28,79.93,,,3.21,137.24,22-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
22-Sep-2019 - 00:00,18.17,56.56,26.81,36.04,62.83,4.51,0.74,0.42,16.33,0.25,2.15,7.09,28.68,78.38,,,2.33,145.02,23-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
23-Sep-2019 - 00:00,20.63,80.15,19.93,53.08,72.96,7.91,1.4,0.56,11.71,0.37,2.71,10.17,29.21,78.53,,0.01,1.01,212.09,24-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
24-Sep-2019 - 00:00,21.69,112.93,21.43,60.25,81.45,8.01,2.55,0.75,9.48,0.3,2.3,9.36,29.79,78.68,,0.34,0.95,263.42,25-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
25-Sep-2019 - 00:00,24.41,57.46,30.01,66.92,96.94,13.34,4.08,0.93,6.45,0.53,2.64,11.16,27.47,89.78,,,0.9,221.58,26-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
