from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,Eth-Benzene,MP-Xylene,AT,RH,BP,SR,WS,WD,to date,station
01-Jul-2019 - 00:00,8.53,18.27,11.24,8.57,19.81,2.14,14.41,0.55,8.07,2.31,11.42,16.02,24.47,99.07,,72.97,2.71,144.77,02-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
02-Jul-2019 - 00:00,9.81,17.63,9.98,8.5,18.48,2.13,14.52,0.57,3.75,2.02,10.39,13.93,25.41,96.0,,196.79,2.15,148.22,03-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
03-Jul-2019 - 00:00,13.56,33.56,9.03,14.93,23.96,3.03,14.5,0.55,1.91,4.99,8.72,11.46,26.25,92.66,,206.18,1.17,185.27,04-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
04-Jul-2019 - 00:00,14.05,38.18,9.16,9.81,18.96,3.17,14.24,0.52,2.41,1.52,1.98,2.62,26.12,95.27,,163.52,1.36,172.11,05-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
05-Jul-2019 - 00:00,9.78,42.46,8.09,13.41,21.5,3.74,11.36,0.28,3.12,1.72,1.49,2.44,26.56,96.49,,111.04,1.86,204.98,06-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
06-Jul-2019 - 00:00,6.6,38.5,6.55,2.42,8.98,2.26,6.97,0.16,4.62,1.89,3.35,5.24,26.88,96.47,,98.78,2.86,235.26,07-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
07-Jul-2019 - 00:00,10.04,50.12,5.14,1.72,6.86,0.28,7.0,0.14,6.75,0.37,5.17,7.2,28.51,90.96,,187.17,4.03,266.33,08-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
08-Jul-2019 - 00:00,6.2,38.13,7.06,2.81,9.87,5.22,10.12,0.26,9.91,1.85,6.12,7.84,27.09,94.94,,40.65,2.65,226.65,09-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
09-Jul-2019 - 00:00,6.19,37.19,5.95,28.81,33.37,4.89,9.64,0.37,10.08,1.22,3.74,3.26,28.15,91.67,,283.57,2.7,240.76,10-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
10-Jul-2019 - 00:00,5.96,19.52,12.21,5.36,17.52,23.58,10.27,0.41,9.07,1.6,6.37,7.66,25.55,98.49,,83.78,1.91,202.02,11-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
11-Jul-2019 - 00:00,5.79,38.25,9.09,4.18,13.27,10.38,9.69,0.33,9.57,1.39,5.78,5.39,27.76,93.94,,217.7,2.77,250.46,12-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
12-Jul-2019 - 00:00,6.81,38.65,10.59,4.8,15.33,4.86,9.01,0.23,8.88,1.31,1.39,2.25,27.5,92.82,,352.54,3.78,198.75,13-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
13-Jul-2019 - 00:00,8.0,40.67,11.92,6.33,18.24,6.09,9.26,0.31,6.67,2.98,3.17,5.13,26.93,97.32,,139.62,1.48,200.64,14-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
14-Jul-2019 - 00:00,7.12,36.94,9.1,4.72,13.82,4.99,9.42,0.29,8.54,1.44,2.85,5.28,28.3,90.78,,281.97,1.74,231.99,15-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
15-Jul-2019 - 00:00,6.71,51.03,7.05,4.69,11.66,4.97,9.54,0.26,8.51,3.16,3.39,5.46,28.81,88.85,,298.53,2.12,244.44,16-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
16-Jul-2019 - 00:00,9.83,49.4,9.38,8.03,17.41,6.01,9.91,0.33,6.89,4.86,3.9,6.34,28.11,90.04,,237.96,1.63,217.65,17-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
17-Jul-2019 - 00:00,9.21,42.38,11.41,9.88,21.26,4.36,9.69,0.33,7.55,2.19,3.24,6.34,28.19,89.17,,356.09,1.63,211.06,18-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
18-Jul-2019 - 00:00,13.87,72.03,10.79,10.53,21.32,5.4,9.96,0.38,7.45,2.0,4.87,8.35,28.53,87.85,,304.64,1.44,194.84,19-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
19-Jul-2019 - 00:00,18.5,80.05,16.07,16.35,32.42,4.12,10.23,0.34,11.64,2.67,4.0,7.1,29.51,83.71,,393.97,1.3,178.2,20-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
20-Jul-2019 - 00:00,21.95,94.49,23.64,15.19,38.83,5.64,10.56,0.49,9.31,2.49,4.75,7.31,28.04,89.84,,218.11,1.38,153.99,21-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
21-Jul-2019 - 00:00,36.04,66.76,28.35,22.26,50.6,7.85,12.16,0.71,21.04,5.57,11.79,15.54,28.98,87.58,999.72,374.97,1.32,172.1,22-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
22-Jul-2019 - 00:00,6.72,22.7,15.91,6.06,21.96,5.38,10.13,0.35,12.91,2.71,5.4,5.78,28.68,89.08,999.06,289.2,1.68,193.76,23-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
23-Jul-2019 - 00:00,6.2,33.5,12.63,5.56,18.18,5.36,10.01,0.3,12.25,3.55,3.84,7.51,28.45,89.04,999.8,346.54,2.05,204.96,24-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
24-Jul-2019 - 00:00,6.05,10.65,16.73,6.59,23.32,4.63,9.7,0.29,10.32,1.97,3.69,7.27,25.83,98.73,,52.89,2.48,188.88,25-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
25-Jul-2019 - 00:00,9.87,27.71,14.68,8.67,23.35,4.73,9.61,0.35,9.69,2.71,2.71,5.93,26.12,98.81,,94.49,1.45,192.18,26-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
26-Jul-2019 - 00:00,8.92,29.87,10.46,4.52,14.97,4.16,9.66,0.28,11.47,1.35,2.06,3.84,26.18,97.44,,157.24,2.54,211.76,27-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
27-Jul-2019 - 00:00,8.49,29.45,10.59,2.46,13.05,4.26,9.7,0.32,14.43,1.33,2.34,4.45,25.64,98.88,,62.25,2.46,224.4,28-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
28-Jul-2019 - 00:00,10.96,42.19,12.62,3.55,16.17,2.02,9.72,0.41,14.58,2.44,2.8,6.16,27.39,92.5,,153.11,2.14,253.1,29-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
29-Jul-2019 - 00:00,10.04,41.19,16.1,4.65,20.75,1.71,9.79,0.37,11.67,1.71,3.86,6.78,26.76,95.72,,51.21,1.9,232.7,30-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
30-Jul-2019 - 00:00,7.13,24.73,17.07,7.5,24.48,1.35,9.65,0.35,11.23,1.62,4.89,9.2,25.52,98.37,,41.51,2.05,216.88,31-Jul-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
31-Jul-2019 - 00:00,7.17,26.62,8.82,3.09,11.9,1.66,9.44,0.27,13.18,0.62,4.47,7.53,27.19,94.14,,113.61,2.63,270.04,01-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
01-Aug-2019 - 00:00,4.46,29.33,5.89,2.52,8.41,1.24,9.47,0.2,12.63,0.53,3.71,5.91,27.85,92.37,,208.79,3.16,273.19,02-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
02-Aug-2019 - 00:00,4.35,20.97,8.52,3.23,11.75,1.62,9.48,0.16,10.2,0.91,4.17,7.15,26.0,97.52,,108.05,3.21,250.82,03-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
03-Aug-2019 - 00:00,4.63,17.45,9.52,2.67,12.19,1.61,9.5,0.21,13.38,0.92,3.46,4.16,25.99,97.81,,70.6,3.52,258.5,04-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
04-Aug-2019 - 00:00,7.23,26.05,9.6,3.34,12.94,0.86,9.67,0.22,13.34,1.33,3.53,6.63,26.31,96.94,,37.83,2.81,248.51,05-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
05-Aug-2019 - 00:00,8.08,35.49,12.74,5.94,18.69,0.62,9.79,0.19,9.76,0.82,4.13,4.69,27.93,12.69,,163.51,3.15,254.57,06-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
06-Aug-2019 - 00:00,6.67,32.33,6.53,3.26,9.79,0.48,10.07,0.19,10.67,0.55,4.15,4.59,27.74,0.01,,102.2,3.38,272.85,07-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
07-Aug-2019 - 00:00,7.0,35.54,9.27,4.95,14.22,9.61,10.03,0.18,16.08,0.66,4.01,2.75,27.83,,,138.03,3.02,271.38,08-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
08-Aug-2019 - 00:00,13.29,60.21,6.82,1.97,8.79,2.41,10.26,0.2,15.47,1.06,5.58,1.07,28.22,,999.61,93.44,3.36,274.16,09-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
09-Aug-2019 - 00:00,15.55,55.68,5.91,2.66,8.56,1.47,12.3,0.21,13.93,0.59,1.35,1.22,28.07,,999.56,92.24,4.54,275.48,10-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
10-Aug-2019 - 00:00,13.21,48.25,7.83,3.48,11.31,1.19,9.67,0.32,13.26,0.38,3.4,3.64,28.18,,,250.75,4.63,270.64,11-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
11-Aug-2019 - 00:00,11.88,45.16,10.2,3.41,13.61,3.0,11.25,0.44,15.33,0.47,5.98,2.43,28.28,,,330.35,3.42,262.82,12-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
12-Aug-2019 - 00:00,10.41,45.32,8.13,2.24,10.37,2.47,11.2,0.33,15.79,0.97,7.26,3.27,28.56,,,352.35,2.41,259.1,13-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
13-Aug-2019 - 00:00,11.17,41.83,10.8,2.48,13.28,2.37,9.54,0.3,16.54,0.96,6.5,4.28,27.91,,,226.26,2.0,262.41,14-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
14-Aug-2019 - 00:00,13.5,51.25,11.97,3.63,15.39,2.39,9.39,0.37,14.03,3.07,8.76,4.24,28.2,,,271.05,1.96,244.36,15-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
15-Aug-2019 - 00:00,10.55,36.38,6.17,2.27,8.43,2.82,9.41,0.34,14.23,1.04,10.34,5.91,27.94,,,243.38,2.0,256.23,16-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
16-Aug-2019 - 00:00,8.58,34.83,6.17,2.91,9.07,3.67,9.64,0.38,12.75,2.2,8.2,4.22,27.87,,,311.92,2.75,266.89,17-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
17-Aug-2019 - 00:00,9.04,46.61,7.54,2.31,9.81,2.73,9.26,0.3,18.31,0.95,5.29,2.11,28.48,,,375.14,2.35,238.54,18-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
18-Aug-2019 - 00:00,11.62,45.22,9.65,3.05,12.7,2.71,9.28,0.38,18.39,3.37,5.46,6.61,28.28,,,443.28,1.82,229.53,19-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
19-Aug-2019 - 00:00,14.6,44.35,11.29,6.01,17.3,2.36,9.27,0.4,15.61,5.29,6.43,9.09,28.56,,,382.25,1.7,218.5,20-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
20-Aug-2019 - 00:00,16.17,80.91,14.77,20.31,35.07,3.49,9.76,0.43,17.76,2.73,6.9,9.71,29.14,,,434.52,1.49,207.51,21-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
21-Aug-2019 - 00:00,15.55,89.11,14.72,20.4,35.11,6.12,10.1,0.49,17.83,3.3,8.32,6.96,28.37,,,254.64,1.39,194.61,22-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
22-Aug-2019 - 00:00,11.79,46.96,15.38,14.42,29.8,7.47,10.17,0.47,21.2,1.83,9.63,3.95,28.0,,,321.02,1.32,188.55,23-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
23-Aug-2019 - 00:00,13.57,47.09,14.55,11.36,25.91,6.5,9.98,0.46,26.5,4.37,9.5,3.23,28.33,,,391.83,1.48,199.45,24-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
24-Aug-2019 - 00:00,11.25,50.82,11.01,5.29,16.26,6.08,9.85,0.41,43.48,6.27,7.4,1.51,28.21,,,379.52,1.98,219.66,25-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
25-Aug-2019 - 00:00,8.25,30.78,13.7,4.82,18.52,5.5,9.68,0.43,88.91,4.04,7.83,0.98,27.31,,,252.99,1.4,191.65,26-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
26-Aug-2019 - 00:00,12.78,48.86,11.58,8.43,19.96,8.16,9.79,0.43,10.69,2.28,5.8,0.65,28.0,,,393.36,1.98,197.9,27-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
27-Aug-2019 - 00:00,12.59,51.56,8.61,10.11,18.71,8.37,9.9,0.33,15.2,3.18,3.52,2.74,27.75,,,357.98,1.71,199.39,28-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
28-Aug-2019 - 00:00,10.24,44.26,8.71,7.52,16.23,7.92,9.8,0.26,14.27,2.64,4.04,4.89,28.34,,,347.43,1.64,197.73,29-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
29-Aug-2019 - 00:00,10.96,57.11,4.62,11.31,15.93,4.97,9.65,0.17,13.65,1.49,4.06,5.21,29.12,,,477.13,1.82,206.9,30-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
30-Aug-2019 - 00:00,8.05,29.59,4.62,8.19,12.81,3.92,9.53,0.16,12.9,2.26,4.51,5.58,27.82,,,261.78,1.64,192.44,31-Aug-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
31-Aug-2019 - 00:00,9.0,25.6,8.38,7.63,16.01,4.9,9.54,0.21,12.89,3.11,3.76,4.7,27.13,,,79.11,1.49,194.26,01-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
01-Sep-2019 - 00:00,6.29,19.84,8.5,5.33,13.82,4.34,9.44,0.25,19.67,1.53,5.56,7.13,27.28,0.15,,110.73,1.53,207.11,02-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
02-Sep-2019 - 00:00,8.38,30.66,7.51,7.28,14.79,3.62,9.33,0.28,12.11,2.96,5.27,7.37,28.73,0.17,,264.0,1.77,194.07,03-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
03-Sep-2019 - 00:00,2.75,7.58,7.19,2.98,10.18,5.42,9.23,0.23,13.06,2.61,2.62,4.34,26.75,0.13,,133.77,2.43,180.27,04-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
04-Sep-2019 - 00:00,3.65,9.02,5.76,3.21,8.97,3.79,9.41,0.25,15.97,1.15,3.32,6.24,26.42,0.06,,32.02,1.87,203.59,05-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
05-Sep-2019 - 00:00,3.1,8.23,5.33,2.31,7.64,3.75,9.3,0.19,19.89,1.56,2.51,3.78,27.83,,,180.58,2.15,224.89,06-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
06-Sep-2019 - 00:00,3.92,14.03,7.1,2.49,9.59,3.87,9.28,0.1,20.24,1.29,2.26,2.91,27.58,,,101.93,2.18,234.13,07-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
07-Sep-2019 - 00:00,5.11,13.33,6.53,3.58,10.11,3.69,9.26,0.06,20.9,2.15,2.49,4.11,27.67,,,161.84,2.03,214.8,08-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
08-Sep-2019 - 00:00,3.74,13.62,6.93,1.62,8.56,2.94,9.14,0.04,26.57,1.92,2.3,3.9,28.0,,,199.26,1.8,221.33,09-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
09-Sep-2019 - 00:00,8.58,31.76,8.43,4.13,12.56,4.23,9.48,0.19,20.91,1.11,3.46,3.29,28.33,,,99.37,2.14,238.2,10-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
10-Sep-2019 - 00:00,9.17,32.44,7.73,1.85,9.58,5.37,9.55,0.16,20.87,1.16,2.3,1.33,28.68,,,187.96,2.01,234.32,11-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
11-Sep-2019 - 00:00,11.04,34.49,14.84,12.83,27.67,2.86,9.83,0.21,17.2,1.47,4.48,5.91,27.6,,,185.1,1.72,209.34,12-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
12-Sep-2019 - 00:00,9.97,33.31,9.33,6.43,15.76,4.63,9.69,0.15,16.42,4.26,7.62,8.58,28.35,,,163.15,2.05,232.59,13-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
13-Sep-2019 - 00:00,8.58,26.82,7.55,6.37,13.92,4.38,9.57,0.18,18.03,1.35,4.88,5.46,27.71,,,198.92,1.79,206.08,14-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
14-Sep-2019 - 00:00,9.04,39.21,6.48,2.67,9.14,3.47,9.17,0.16,20.7,0.83,3.05,4.01,29.54,,,296.81,2.04,258.55,15-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
15-Sep-2019 - 00:00,8.7,25.4,8.97,4.76,13.73,2.65,9.21,0.38,24.06,1.71,6.6,8.46,28.04,,,161.86,1.46,136.19,16-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
16-Sep-2019 - 00:00,11.16,32.65,8.06,19.18,27.25,2.13,9.81,0.56,12.91,2.41,8.49,11.27,28.05,,,148.84,1.04,155.29,17-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
17-Sep-2019 - 00:00,9.26,18.41,12.37,25.58,37.96,2.48,10.08,0.46,11.82,2.24,8.28,10.01,27.43,,,54.6,1.1,178.61,18-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
18-Sep-2019 - 00:00,18.26,34.0,15.22,22.68,37.79,6.89,11.2,0.82,22.33,3.21,9.56,10.81,29.24,0.06,,265.47,1.53,157.1,19-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
19-Sep-2019 - 00:00,22.07,34.47,15.83,9.79,25.61,4.8,10.07,0.73,15.24,2.83,8.04,9.17,28.72,,,184.85,1.03,157.77,20-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
20-Sep-2019 - 00:00,13.31,38.43,9.22,7.26,16.49,3.98,9.38,0.5,12.83,1.81,5.5,7.16,29.45,,,241.7,1.65,178.1,21-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
21-Sep-2019 - 00:00,9.16,43.45,7.38,4.19,11.58,3.44,9.21,0.42,16.73,0.71,2.42,3.48,29.97,,,406.94,2.3,193.31,22-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
22-Sep-2019 - 00:00,13.87,47.94,6.33,4.04,10.37,1.52,9.24,0.46,15.97,2.87,3.99,5.33,30.65,,,415.51,1.7,192.75,23-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
23-Sep-2019 - 00:00,15.82,61.59,8.52,7.95,16.47,28.14,9.29,0.46,14.04,2.31,5.71,7.65,30.64,,,424.61,1.54,196.27,24-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
24-Sep-2019 - 00:00,25.17,85.87,17.53,3.14,20.04,20.4,9.62,0.42,27.3,2.84,9.35,14.14,31.13,,,266.06,1.16,121.82,25-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
25-Sep-2019 - 00:00,15.79,31.39,16.3,2.95,19.25,7.98,9.51,0.38,12.98,1.57,3.3,5.03,29.15,,,250.61,1.37,149.88,26-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
26-Sep-2019 - 00:00,11.28,34.93,9.09,10.12,19.22,8.95,9.73,0.43,8.32,1.32,3.14,4.78,29.63,0.16,,367.08,1.69,192.67,27-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
27-Sep-2019 - 00:00,6.84,24.32,5.83,4.63,10.46,5.94,9.3,0.42,7.63,0.95,2.13,3.26,29.16,0.02,,374.01,2.04,210.49,28-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
28-Sep-2019 - 00:00,6.66,49.48,5.55,5.58,11.13,4.11,9.45,0.34,6.33,0.68,2.02,2.85,29.83,0.21,,461.88,2.02,208.17,29-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
29-Sep-2019 - 00:00,,,,,,,,,,,,,,,,,,,30-Sep-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
30-Sep-2019 - 00:00,2.94,19.94,4.52,6.87,11.4,1.9,10.04,0.33,5.89,0.44,2.74,3.95,30.48,,,394.79,2.63,247.19,01-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
01-Oct-2019 - 00:00,12.49,71.86,4.28,19.56,23.84,1.65,10.37,0.43,5.85,1.07,2.66,4.05,30.11,0.2,,465.8,1.61,206.39,02-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
02-Oct-2019 - 00:00,17.42,67.54,5.25,20.04,25.29,2.21,10.4,0.51,6.28,1.3,3.08,4.74,30.53,0.42,,460.77,1.3,164.85,03-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
03-Oct-2019 - 00:00,23.86,70.77,6.16,13.58,19.74,2.8,10.63,0.57,6.14,2.24,3.31,5.21,29.9,,,386.07,1.23,122.12,04-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
04-Oct-2019 - 00:00,32.04,80.1,9.14,18.49,27.63,3.73,11.21,0.72,6.95,1.47,4.08,6.41,28.89,,,367.29,1.22,121.99,05-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
05-Oct-2019 - 00:00,35.46,81.77,11.22,26.07,37.29,3.05,12.0,0.77,8.26,1.33,3.67,6.0,29.82,0.13,,421.93,1.23,147.74,06-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
06-Oct-2019 - 00:00,41.97,88.15,11.9,14.84,26.74,3.15,11.36,0.84,13.57,1.59,3.63,5.99,30.58,,,400.47,1.28,163.23,07-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
07-Oct-2019 - 00:00,57.6,125.44,14.67,12.16,26.82,3.39,11.03,0.85,20.54,2.34,4.49,7.16,31.49,,,415.17,1.22,154.32,08-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
08-Oct-2019 - 00:00,43.56,99.15,12.62,10.73,23.35,3.65,10.19,0.55,23.94,1.84,3.92,6.02,31.27,,,415.33,1.45,165.48,09-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
09-Oct-2019 - 00:00,22.15,42.57,12.88,6.71,19.59,3.22,11.01,0.58,13.28,1.13,2.69,4.23,29.29,,,417.57,1.37,163.4,10-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
10-Oct-2019 - 00:00,44.77,76.9,17.66,16.08,33.73,4.06,11.91,0.86,18.84,1.87,3.38,5.2,29.75,,,410.55,1.15,162.84,11-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
11-Oct-2019 - 00:00,33.26,76.9,17.06,7.85,24.91,4.14,10.14,0.7,20.05,2.59,2.87,4.66,30.41,,,407.54,1.22,186.69,12-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
12-Oct-2019 - 00:00,41.92,98.5,24.61,18.87,43.48,4.91,11.34,0.84,23.77,2.3,3.46,5.33,30.25,,,424.16,1.38,157.89,13-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
13-Oct-2019 - 00:00,45.01,81.96,23.34,16.22,39.56,6.93,11.41,0.87,15.36,1.97,3.81,5.95,30.93,0.04,,388.7,1.03,152.04,14-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
14-Oct-2019 - 00:00,52.53,102.9,24.36,12.8,37.16,6.32,10.84,0.86,15.84,1.83,3.35,5.55,32.72,,,398.89,1.04,135.9,15-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
15-Oct-2019 - 00:00,56.2,140.05,26.8,29.38,56.18,7.92,13.25,1.03,13.19,1.8,3.67,6.26,32.59,,,411.14,1.28,129.9,16-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
16-Oct-2019 - 00:00,56.64,149.1,30.83,33.68,64.51,10.47,14.02,1.04,14.4,1.23,3.64,6.2,32.16,,,442.24,1.33,129.07,17-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
17-Oct-2019 - 00:00,67.12,161.05,27.7,30.51,58.22,11.55,13.87,1.08,18.56,2.26,4.15,6.7,32.38,,,422.46,1.02,136.51,18-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
18-Oct-2019 - 00:00,63.23,144.15,30.22,30.25,60.46,11.49,12.83,1.12,7.91,2.05,5.29,8.2,29.76,,,86.93,0.98,137.66,19-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
19-Oct-2019 - 00:00,24.15,44.15,22.11,35.43,57.54,24.21,12.85,0.88,8.19,2.13,11.68,20.05,27.52,,,70.31,1.03,101.9,20-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
20-Oct-2019 - 00:00,15.93,25.93,18.58,26.75,45.33,7.21,11.67,0.71,8.45,2.83,21.04,29.69,26.98,,,134.37,1.37,78.56,21-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
21-Oct-2019 - 00:00,18.9,42.76,16.88,20.72,37.61,5.67,11.59,0.78,12.6,3.77,17.22,31.63,29.79,,,371.73,1.05,122.5,22-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
22-Oct-2019 - 00:00,10.55,28.57,15.77,6.52,22.29,3.96,10.66,0.54,13.05,1.48,13.06,21.49,28.67,,,313.73,1.26,161.2,23-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
23-Oct-2019 - 00:00,13.79,41.51,16.7,17.28,33.99,1.67,11.08,0.67,6.95,1.72,15.3,26.05,28.23,,,146.48,0.85,155.15,24-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
24-Oct-2019 - 00:00,26.6,53.9,22.51,30.59,53.1,2.1,12.48,0.79,8.86,1.74,22.37,31.96,28.76,,,168.54,1.0,114.55,25-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
25-Oct-2019 - 00:00,8.15,30.69,15.93,6.47,22.4,3.57,11.19,0.51,9.12,1.03,12.16,18.16,29.47,,,175.34,2.06,79.76,26-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
