from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,MP-Xylene,Eth-Benzene,AT,RH,BP,SR,WS,WD,to date,station
15-Jul-2019 - 00:00,12.92,54.14,15.01,13.47,28.49,10.38,14.89,0.08,11.41,1.32,4.6,3.69,29.32,83.53,,334.42,2.87,261.34,16-Jul-2019 - 00:00,"Sion, Mumbai - MPCB"
16-Jul-2019 - 00:00,13.56,45.86,10.63,43.34,53.97,21.23,14.78,0.11,5.68,2.19,8.89,8.58,28.66,86.26,,279.01,2.88,266.51,17-Jul-2019 - 00:00,"Sion, Mumbai - MPCB"
17-Jul-2019 - 00:00,15.6,56.38,20.66,8.62,29.28,44.69,1.05,0.13,9.63,2.15,15.12,21.05,29.7,80.53,,449.07,3.11,262.73,18-Jul-2019 - 00:00,"Sion, Mumbai - MPCB"
18-Jul-2019 - 00:00,16.28,61.37,21.57,12.54,34.11,21.48,1.32,0.12,9.35,1.91,14.55,16.2,29.28,81.41,,390.09,2.2,257.46,19-Jul-2019 - 00:00,"Sion, Mumbai - MPCB"
19-Jul-2019 - 00:00,23.25,80.64,26.87,29.17,56.04,25.52,1.7,0.17,8.67,2.1,14.76,14.33,29.69,79.42,,379.84,2.02,249.11,20-Jul-2019 - 00:00,"Sion, Mumbai - MPCB"
20-Jul-2019 - 00:00,25.99,56.69,39.38,44.28,83.66,30.23,2.53,0.34,8.02,2.41,22.95,12.83,28.06,88.82,,266.76,1.65,198.85,21-Jul-2019 - 00:00,"Sion, Mumbai - MPCB"
21-Jul-2019 - 00:00,30.62,55.49,43.35,38.55,81.9,38.73,2.82,0.36,15.71,2.02,21.43,10.17,28.77,85.57,999.81,298.15,1.81,217.86,22-Jul-2019 - 00:00,"Sion, Mumbai - MPCB"
22-Jul-2019 - 00:00,12.43,25.95,29.79,17.31,47.08,34.7,1.73,0.17,15.53,1.81,14.58,7.08,28.71,85.61,999.09,382.43,2.2,188.43,23-Jul-2019 - 00:00,"Sion, Mumbai - MPCB"
23-Jul-2019 - 00:00,10.89,25.75,33.47,22.41,55.88,19.5,1.71,0.17,13.54,3.59,14.46,7.74,28.45,87.43,999.72,312.37,2.65,210.65,24-Jul-2019 - 00:00,"Sion, Mumbai - MPCB"
24-Jul-2019 - 00:00,10.36,22.55,30.68,12.67,43.34,14.15,1.36,0.13,12.63,2.58,13.78,11.6,26.05,97.28,,71.72,3.09,259.19,25-Jul-2019 - 00:00,"Sion, Mumbai - MPCB"
25-Jul-2019 - 00:00,17.26,40.83,29.34,16.35,45.68,12.62,1.41,0.18,9.88,2.38,19.54,13.39,26.83,94.8,,101.56,2.15,243.93,26-Jul-2019 - 00:00,"Sion, Mumbai - MPCB"
26-Jul-2019 - 00:00,13.46,40.24,21.04,9.67,30.71,11.7,1.24,0.09,13.92,2.13,12.67,9.17,26.95,93.42,,163.41,3.37,262.25,27-Jul-2019 - 00:00,"Sion, Mumbai - MPCB"
27-Jul-2019 - 00:00,14.62,42.76,21.41,9.08,30.5,9.71,1.17,0.08,16.72,2.36,11.17,8.81,26.79,94.16,,107.31,4.14,273.56,28-Jul-2019 - 00:00,"Sion, Mumbai - MPCB"
28-Jul-2019 - 00:00,14.49,52.44,17.09,8.85,25.94,9.31,1.17,0.06,19.63,1.73,8.94,9.18,28.23,87.06,,200.88,4.41,274.67,29-Jul-2019 - 00:00,"Sion, Mumbai - MPCB"
29-Jul-2019 - 00:00,19.39,49.53,32.83,20.15,52.99,9.32,1.49,0.15,9.21,3.81,16.55,9.85,26.73,94.32,,80.9,4.19,285.66,30-Jul-2019 - 00:00,"Sion, Mumbai - MPCB"
30-Jul-2019 - 00:00,14.43,35.46,27.25,14.22,41.48,8.84,1.31,0.12,10.86,2.61,12.9,13.64,25.97,95.75,,35.12,3.46,270.01,31-Jul-2019 - 00:00,"Sion, Mumbai - MPCB"
31-Jul-2019 - 00:00,12.72,37.09,19.78,8.91,28.69,8.28,1.2,0.07,11.75,2.72,12.78,11.34,27.7,88.75,,95.45,3.47,269.04,01-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
01-Aug-2019 - 00:00,11.55,40.83,14.81,7.19,22.0,12.35,2.66,0.04,12.28,2.44,12.63,18.04,28.21,86.63,,250.8,4.22,269.9,02-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
02-Aug-2019 - 00:00,9.36,30.26,15.66,8.0,23.54,15.38,12.78,0.07,7.29,1.85,7.13,8.86,26.12,95.07,,84.11,4.45,269.48,03-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
03-Aug-2019 - 00:00,8.93,23.9,17.03,8.2,25.23,12.47,21.54,0.15,0.69,1.7,5.03,2.37,25.71,97.17,,62.11,4.16,256.99,04-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
04-Aug-2019 - 00:00,13.83,37.45,15.9,10.44,26.34,10.92,21.75,0.15,0.28,1.55,2.8,1.5,26.38,96.21,,66.75,4.73,278.29,05-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
05-Aug-2019 - 00:00,14.55,46.16,15.41,11.54,26.94,9.72,21.83,0.13,0.26,2.54,4.18,2.82,27.7,89.67,,150.36,4.85,276.16,06-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
06-Aug-2019 - 00:00,13.72,42.08,17.04,12.52,29.55,11.09,21.93,0.13,0.42,2.38,4.21,2.14,27.4,90.79,,138.0,3.91,269.85,07-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
07-Aug-2019 - 00:00,17.74,51.78,16.7,12.56,29.26,10.8,21.95,0.13,3.47,2.57,4.09,2.65,27.64,89.34,,156.36,4.18,272.79,08-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
08-Aug-2019 - 00:00,22.46,76.66,17.2,7.66,24.85,9.32,21.93,0.1,10.21,2.32,2.6,2.56,27.92,88.69,999.64,114.86,4.1,268.06,09-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
09-Aug-2019 - 00:00,19.66,64.16,15.23,5.76,20.99,8.72,21.76,0.05,12.82,1.28,2.52,1.69,27.87,88.42,999.75,93.51,4.17,264.54,10-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
10-Aug-2019 - 00:00,16.26,61.85,12.0,6.03,18.04,8.25,21.59,0.02,11.54,0.75,3.99,1.84,28.19,85.64,,239.19,4.0,256.48,11-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
11-Aug-2019 - 00:00,16.92,54.18,12.25,5.57,17.82,7.88,21.53,0.0,12.55,0.82,3.74,1.79,28.08,85.71,,333.6,3.37,254.14,12-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
12-Aug-2019 - 00:00,13.01,52.66,14.12,8.1,22.22,7.99,22.11,0.14,10.08,0.88,3.22,1.9,28.37,85.56,,409.22,3.45,270.32,13-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
13-Aug-2019 - 00:00,17.36,54.15,17.07,8.15,25.22,8.28,21.97,0.19,11.61,1.52,3.27,1.25,27.89,87.57,,277.88,2.92,267.75,14-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
14-Aug-2019 - 00:00,18.28,61.77,23.95,11.83,35.78,8.86,21.73,0.2,12.98,2.28,2.59,0.6,27.87,88.05,,254.47,2.75,267.11,15-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
15-Aug-2019 - 00:00,15.09,46.81,20.83,9.36,30.19,9.1,21.69,0.17,14.23,2.73,1.76,0.43,27.39,90.15,,268.66,3.21,271.96,16-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
16-Aug-2019 - 00:00,12.92,47.05,15.54,7.55,23.09,8.62,21.71,0.15,13.73,1.86,1.45,0.59,27.59,89.51,,353.51,3.13,263.32,17-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
17-Aug-2019 - 00:00,12.53,53.64,16.71,6.15,22.86,8.94,21.74,0.16,12.21,1.3,2.4,0.74,28.42,82.23,,363.77,2.48,231.47,18-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
18-Aug-2019 - 00:00,12.25,47.08,15.14,8.24,23.38,9.34,21.71,0.16,11.08,1.7,2.03,0.65,27.95,85.01,,436.6,2.39,244.15,19-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
19-Aug-2019 - 00:00,12.96,50.59,18.48,14.96,33.44,9.44,21.8,0.17,8.76,2.51,2.53,0.67,28.39,82.15,,398.77,2.54,258.31,20-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
20-Aug-2019 - 00:00,17.12,64.19,24.48,22.09,46.57,9.45,21.86,0.15,8.42,1.98,2.23,0.57,28.5,80.04,,449.24,2.61,283.6,21-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
21-Aug-2019 - 00:00,16.05,51.84,23.42,19.56,42.98,8.19,21.86,0.14,9.82,2.46,2.69,1.03,28.14,83.92,,306.3,3.34,276.57,22-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
22-Aug-2019 - 00:00,14.63,50.93,22.76,17.76,40.53,7.87,21.81,0.15,9.15,2.31,2.61,0.71,28.14,83.04,,383.24,2.89,283.27,23-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
23-Aug-2019 - 00:00,18.07,51.71,23.24,23.96,47.21,11.32,22.04,0.19,8.89,3.26,3.66,0.98,28.18,83.47,,339.22,2.44,240.6,24-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
24-Aug-2019 - 00:00,13.89,44.21,16.93,6.53,23.46,9.18,21.73,0.14,13.44,1.64,2.3,0.95,28.29,81.51,,425.07,2.51,253.51,25-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
25-Aug-2019 - 00:00,15.86,45.57,23.84,14.68,38.51,26.22,21.97,0.16,9.37,2.34,2.93,0.75,27.52,83.51,,237.68,1.95,220.56,26-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
26-Aug-2019 - 00:00,18.47,61.0,22.44,25.34,47.78,26.74,22.33,0.22,8.56,3.59,2.84,0.98,27.76,82.55,,388.81,2.24,209.62,27-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
27-Aug-2019 - 00:00,16.58,53.89,21.32,25.92,47.24,13.75,22.29,0.24,8.69,2.36,3.48,1.06,28.01,81.31,,387.56,2.15,215.6,28-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
28-Aug-2019 - 00:00,14.55,44.81,22.54,17.88,40.41,48.22,22.24,0.14,8.33,3.94,3.29,1.95,28.06,83.59,,408.54,2.33,179.23,29-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
29-Aug-2019 - 00:00,16.69,39.78,20.92,22.25,43.17,25.3,22.21,0.17,10.22,4.28,2.55,0.85,28.41,84.32,,462.97,2.34,205.7,30-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
30-Aug-2019 - 00:00,14.26,42.34,23.74,26.86,50.59,28.06,22.42,0.16,7.42,3.24,2.22,1.1,27.62,89.27,,328.9,2.45,217.48,31-Aug-2019 - 00:00,"Sion, Mumbai - MPCB"
31-Aug-2019 - 00:00,14.14,41.26,23.98,13.4,37.38,11.85,22.2,0.16,9.04,2.26,2.23,1.17,27.68,88.53,,108.72,2.35,251.54,01-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
01-Sep-2019 - 00:00,13.91,30.12,23.77,15.41,39.18,8.73,22.17,0.2,16.42,1.83,2.43,1.05,26.57,91.05,,110.27,2.22,235.48,02-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
02-Sep-2019 - 00:00,15.56,40.38,19.54,11.28,30.82,9.15,22.22,0.19,12.84,1.68,3.18,0.94,27.6,87.94,,261.73,1.79,190.5,03-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
03-Sep-2019 - 00:00,8.4,15.66,24.44,11.7,36.14,9.45,22.06,0.14,14.85,2.05,2.38,1.45,25.49,97.38,,204.2,5.22,225.73,04-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
04-Sep-2019 - 00:00,11.03,19.23,28.93,12.02,40.95,7.0,22.1,0.17,16.01,2.25,2.74,0.54,24.82,99.41,,23.25,5.99,232.66,05-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
05-Sep-2019 - 00:00,6.17,15.28,22.75,9.3,32.05,6.25,22.08,0.14,19.03,2.01,2.91,0.34,26.2,97.0,,203.14,2.55,256.57,06-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
06-Sep-2019 - 00:00,10.71,26.11,22.34,7.96,30.3,5.75,22.06,0.15,14.22,1.47,3.17,0.55,26.45,95.14,,158.61,2.38,233.44,07-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
07-Sep-2019 - 00:00,10.29,27.63,23.99,7.53,31.53,5.4,22.04,0.16,12.76,1.52,3.39,0.64,26.15,96.1,,142.07,2.46,192.16,08-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
08-Sep-2019 - 00:00,12.38,24.01,27.66,7.7,35.36,5.16,21.99,0.22,19.06,1.58,3.38,0.64,25.82,98.2,,145.01,2.46,212.2,09-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
09-Sep-2019 - 00:00,14.26,42.23,27.22,11.62,38.84,6.19,22.09,0.2,11.9,1.95,3.11,0.53,26.72,94.38,,85.78,2.76,262.37,10-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
10-Sep-2019 - 00:00,16.76,47.42,24.29,6.9,31.18,5.96,21.96,0.19,14.34,1.53,3.37,0.71,27.45,89.67,,246.48,2.26,237.95,11-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
11-Sep-2019 - 00:00,17.78,44.38,24.78,27.25,51.99,7.49,22.35,0.27,8.69,1.84,4.55,1.44,26.61,91.83,,190.94,2.11,209.27,12-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
12-Sep-2019 - 00:00,14.85,40.23,18.94,9.12,28.06,7.87,22.04,0.18,10.53,2.06,3.93,0.93,27.19,90.8,,173.51,2.47,237.3,13-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
13-Sep-2019 - 00:00,19.3,40.89,26.73,29.96,56.68,14.01,22.4,0.3,8.42,3.58,3.88,0.99,26.55,93.9,,202.14,2.82,240.39,14-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
14-Sep-2019 - 00:00,15.38,50.9,21.78,11.98,33.76,8.14,21.88,0.19,11.9,3.01,2.48,0.53,27.7,91.57,,339.83,3.37,276.11,15-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
15-Sep-2019 - 00:00,17.19,42.7,36.77,33.18,69.96,14.31,22.25,0.45,12.3,2.05,3.95,1.05,26.3,90.65,,171.89,2.0,201.52,16-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
16-Sep-2019 - 00:00,14.84,43.16,28.78,33.12,61.9,33.7,22.5,0.32,5.2,2.1,3.52,0.82,27.48,91.35,,275.77,2.85,280.76,17-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
17-Sep-2019 - 00:00,16.92,44.61,27.22,39.76,66.98,8.25,22.66,0.37,4.66,1.29,4.57,1.72,27.32,90.81,,159.55,2.5,243.68,18-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
18-Sep-2019 - 00:00,20.77,43.31,35.97,58.07,94.04,32.06,23.21,0.47,10.07,1.11,6.2,1.82,26.94,94.08,,242.76,1.96,225.81,19-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
19-Sep-2019 - 00:00,24.53,40.04,65.87,27.55,93.43,14.85,22.76,0.45,22.73,1.96,5.54,1.69,26.42,92.76,,279.2,1.78,171.84,20-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
20-Sep-2019 - 00:00,15.54,34.73,37.3,22.81,60.04,46.22,21.46,0.29,13.95,2.38,3.47,0.48,26.2,95.23,,183.07,2.7,160.98,21-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
21-Sep-2019 - 00:00,14.3,41.78,31.21,51.04,82.23,12.74,14.74,0.21,14.3,2.67,3.79,0.95,27.86,83.87,,459.24,3.65,157.39,22-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
22-Sep-2019 - 00:00,20.37,55.48,25.81,31.69,57.5,13.76,2.37,0.27,13.93,2.84,3.6,0.49,28.09,83.37,,451.85,2.98,161.98,23-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
23-Sep-2019 - 00:00,21.31,75.01,22.68,33.93,56.61,21.45,2.24,0.32,13.07,3.53,3.95,0.5,28.3,83.22,,388.36,2.17,214.05,24-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
24-Sep-2019 - 00:00,21.59,77.91,22.82,55.25,77.89,14.87,2.77,0.42,14.17,2.28,5.02,1.44,28.34,86.38,,320.8,2.35,249.13,25-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
25-Sep-2019 - 00:00,21.47,48.0,46.28,34.79,81.07,11.94,2.92,0.53,15.15,3.13,6.19,1.66,26.83,93.86,,175.89,1.6,216.55,26-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
26-Sep-2019 - 00:00,18.07,40.01,30.64,26.42,57.06,42.45,2.37,0.3,20.54,3.2,4.52,0.95,27.53,88.52,,414.17,2.25,164.07,27-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
27-Sep-2019 - 00:00,9.77,25.79,16.64,9.41,26.05,8.61,1.56,0.12,18.89,1.73,3.14,0.43,26.65,89.96,,344.55,3.05,167.9,28-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
28-Sep-2019 - 00:00,10.94,34.27,15.37,11.82,27.19,34.47,1.75,0.11,13.48,3.63,3.56,0.6,27.45,86.38,,389.22,2.68,165.59,29-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
29-Sep-2019 - 00:00,11.24,39.2,15.58,11.58,27.17,12.11,1.74,0.14,13.34,3.45,3.51,0.9,27.94,85.11,,431.37,2.73,167.3,30-Sep-2019 - 00:00,"Sion, Mumbai - MPCB"
30-Sep-2019 - 00:00,7.85,27.17,16.04,13.87,29.91,8.05,1.81,0.16,11.52,3.55,3.4,0.38,27.73,88.36,,317.87,2.29,199.97,01-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
01-Oct-2019 - 00:00,17.35,61.7,15.9,33.62,49.52,8.68,2.32,0.26,10.73,3.08,4.48,1.04,28.37,82.86,,418.77,2.07,234.11,02-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
02-Oct-2019 - 00:00,21.65,95.14,17.96,57.41,75.3,12.24,3.11,0.33,16.88,3.19,4.41,0.7,28.49,81.62,,427.8,1.8,206.19,03-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
03-Oct-2019 - 00:00,23.56,61.87,26.72,54.07,80.81,9.71,2.23,0.21,25.41,2.46,6.0,1.53,29.59,79.52,,388.83,3.15,282.55,04-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
04-Oct-2019 - 00:00,32.07,88.58,40.97,42.69,83.65,13.46,2.84,0.43,17.52,2.64,6.07,1.6,28.64,82.51,,372.76,1.72,221.72,05-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
05-Oct-2019 - 00:00,37.86,103.26,48.01,51.24,99.25,15.7,3.78,0.49,26.0,2.58,5.62,1.69,28.18,80.13,,419.99,1.84,191.06,06-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
06-Oct-2019 - 00:00,43.85,99.38,45.66,29.0,74.05,7.6,5.21,0.45,49.09,2.98,5.89,1.86,28.61,77.48,,408.25,1.8,207.08,07-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
07-Oct-2019 - 00:00,55.24,118.32,56.75,29.32,86.06,12.54,6.92,0.49,44.78,2.62,5.73,1.68,29.48,77.88,,396.32,2.08,217.04,08-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
08-Oct-2019 - 00:00,65.69,127.97,51.65,12.37,64.02,18.03,7.86,0.37,47.43,3.21,5.55,1.41,29.57,79.15,,368.77,1.97,217.36,09-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
09-Oct-2019 - 00:00,28.21,67.82,57.75,19.29,77.05,17.51,8.63,0.36,33.75,3.14,4.48,0.89,28.11,79.03,,359.08,1.9,185.01,10-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
10-Oct-2019 - 00:00,49.93,105.28,53.88,28.44,82.32,25.72,10.41,0.48,52.96,3.52,5.07,1.48,28.71,78.56,,388.18,1.79,178.07,11-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
11-Oct-2019 - 00:00,41.51,86.68,57.43,22.54,79.97,72.84,9.42,0.44,50.69,3.99,4.64,1.03,28.98,74.67,,372.44,1.86,207.02,12-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
12-Oct-2019 - 00:00,59.85,142.46,52.76,49.52,102.26,34.96,11.36,0.61,52.41,4.46,5.75,1.73,29.01,77.68,,381.31,1.7,171.96,13-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
13-Oct-2019 - 00:00,51.98,105.0,50.29,24.64,74.93,19.34,12.59,0.5,43.21,3.03,5.1,1.17,29.69,74.3,,380.99,1.58,173.48,14-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
14-Oct-2019 - 00:00,66.37,145.01,63.1,39.0,102.1,32.17,13.84,0.73,38.47,3.63,6.58,2.01,30.82,71.54,,382.41,1.8,201.08,15-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
15-Oct-2019 - 00:00,63.07,155.98,69.47,41.34,110.81,13.9,15.92,0.64,37.33,3.17,6.81,2.33,31.24,58.22,,411.58,1.52,181.19,16-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
16-Oct-2019 - 00:00,61.28,154.76,72.09,33.06,105.14,14.36,16.21,0.6,33.67,2.93,6.3,2.1,31.03,56.68,,410.86,1.47,173.61,17-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
17-Oct-2019 - 00:00,71.69,163.88,75.67,22.91,98.57,20.12,16.65,0.62,47.6,3.03,6.0,1.95,30.39,62.24,,369.23,1.81,210.04,18-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
18-Oct-2019 - 00:00,73.57,191.01,74.11,52.69,123.66,22.84,20.88,0.74,15.58,3.3,7.01,2.65,28.6,72.62,,111.44,1.0,174.24,19-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
19-Oct-2019 - 00:00,33.64,39.15,43.07,60.08,103.15,31.21,18.09,0.69,1.98,3.32,6.53,2.17,25.07,93.53,,53.87,1.23,141.45,20-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
20-Oct-2019 - 00:00,22.01,37.43,42.15,41.09,82.19,29.37,14.82,0.54,3.56,4.15,7.16,19.08,25.21,91.26,,135.52,0.92,150.94,21-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
21-Oct-2019 - 00:00,23.36,60.38,48.97,22.67,71.64,34.9,13.38,0.49,15.61,10.46,20.96,6.78,28.83,77.08,,406.79,1.85,198.62,22-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
22-Oct-2019 - 00:00,20.85,43.9,48.59,23.14,71.73,17.17,12.46,0.36,19.62,12.68,19.98,6.41,26.72,87.82,,299.53,1.71,191.58,23-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
23-Oct-2019 - 00:00,20.34,52.62,34.17,60.81,94.96,11.71,14.6,0.42,5.54,17.52,23.59,8.56,26.14,90.15,,166.18,1.41,157.04,24-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
24-Oct-2019 - 00:00,34.22,82.49,48.54,90.74,139.27,18.53,18.96,0.64,6.1,15.4,32.1,15.75,27.04,87.58,,167.09,1.13,158.91,25-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
25-Oct-2019 - 00:00,25.13,63.37,45.03,42.72,87.75,8.53,15.99,0.44,2.67,10.98,23.0,9.43,27.38,82.21,,176.1,1.16,153.65,26-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
26-Oct-2019 - 00:00,34.71,89.83,37.34,72.6,109.88,11.33,14.41,0.46,5.78,10.45,24.94,10.04,27.33,81.38,,125.96,1.47,143.4,27-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
27-Oct-2019 - 00:00,43.03,87.31,27.11,49.77,76.83,30.22,15.93,0.43,12.68,10.06,22.18,9.39,28.14,78.71,,345.26,1.95,146.92,28-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
28-Oct-2019 - 00:00,61.31,109.39,32.89,38.86,71.75,19.34,13.71,0.3,17.54,10.08,16.12,6.02,28.94,72.16,,372.16,1.53,186.94,29-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
29-Oct-2019 - 00:00,88.59,155.93,49.69,50.63,100.31,19.15,16.72,0.55,25.64,10.54,25.72,8.96,29.43,75.4,,369.61,1.64,214.5,30-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
30-Oct-2019 - 00:00,54.65,121.07,44.14,48.24,92.37,17.57,16.71,0.5,17.32,10.71,24.44,9.15,30.4,69.64,,400.55,1.43,162.03,31-Oct-2019 - 00:00,"Sion, Mumbai - MPCB"
31-Oct-2019 - 00:00,31.23,100.99,45.97,55.14,101.11,18.46,17.3,0.45,8.95,11.84,23.41,8.88,29.85,67.51,,283.1,1.37,160.35,01-Nov-2019 - 00:00,"Sion, Mumbai - MPCB"
01-Nov-2019 - 00:00,18.19,59.36,38.96,22.46,61.42,18.93,15.16,0.29,13.05,9.99,16.9,4.5,28.96,75.5,,299.35,1.78,157.42,02-Nov-2019 - 00:00,"Sion, Mumbai - MPCB"
02-Nov-2019 - 00:00,12.98,43.2,29.96,27.05,57.02,18.6,14.8,0.19,14.93,9.27,13.93,2.55,28.85,74.8,,456.23,2.15,164.12,03-Nov-2019 - 00:00,"Sion, Mumbai - MPCB"
03-Nov-2019 - 00:00,21.93,67.7,30.01,46.65,76.62,29.42,15.74,0.3,9.79,10.89,19.24,4.88,28.35,78.21,,356.03,1.73,199.01,04-Nov-2019 - 00:00,"Sion, Mumbai - MPCB"
04-Nov-2019 - 00:00,38.4,94.23,41.69,60.3,101.98,16.29,17.16,0.57,19.73,11.13,27.09,8.65,28.41,83.14,,368.33,2.08,222.73,05-Nov-2019 - 00:00,"Sion, Mumbai - MPCB"
05-Nov-2019 - 00:00,48.26,105.43,61.18,38.69,99.87,11.23,16.93,0.53,26.72,11.01,28.97,15.36,29.28,78.13,,362.37,1.8,235.86,06-Nov-2019 - 00:00,"Sion, Mumbai - MPCB"
06-Nov-2019 - 00:00,67.47,78.25,49.6,36.82,86.42,8.38,15.52,0.32,46.35,11.73,30.38,20.49,28.92,76.73,,410.92,2.58,275.81,07-Nov-2019 - 00:00,"Sion, Mumbai - MPCB"
07-Nov-2019 - 00:00,20.76,54.85,22.28,5.27,27.55,3.56,12.97,0.16,17.12,11.95,15.01,12.3,28.01,81.06,,374.54,2.9,176.22,08-Nov-2019 - 00:00,"Sion, Mumbai - MPCB"
08-Nov-2019 - 00:00,17.7,42.45,26.61,25.18,51.8,6.23,11.88,0.15,26.26,7.47,19.53,24.17,26.98,86.2,,204.38,2.18,219.31,09-Nov-2019 - 00:00,"Sion, Mumbai - MPCB"
09-Nov-2019 - 00:00,37.66,88.14,33.68,40.83,74.52,13.99,14.26,0.32,29.98,14.82,22.65,17.94,27.54,81.98,,324.96,2.17,189.15,10-Nov-2019 - 00:00,"Sion, Mumbai - MPCB"
10-Nov-2019 - 00:00,75.06,180.85,40.52,57.31,97.66,15.56,16.67,0.65,23.89,10.75,30.33,28.38,28.18,81.53,,475.63,1.6,177.53,11-Nov-2019 - 00:00,"Sion, Mumbai - MPCB"
